# Constructed from biom file
# OTU ID	ERR2570230	taxonomy
207119	58.0	sk__Archaea
87214	13.0	sk__Archaea;k__;p__Candidatus_Diapherotrites
85233	1.0	sk__Archaea;k__;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae
161165	1.0	sk__Archaea;k__;p__Euryarchaeota;c__Methanomicrobia
133627	6.0	sk__Archaea;k__;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum
164917	2.0	sk__Archaea;k__;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanolinea
206302	5.0	sk__Archaea;k__;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula
171024	2.0	sk__Archaea;k__;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum
199266	1.0	sk__Archaea;k__;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Candidatus_Methanoperedenaceae;g__Candidatus_Methanoperedens
111078	17.0	sk__Archaea;k__;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosaetaceae
135792	2.0	sk__Archaea;k__;p__Euryarchaeota;c__Thermococci
85569	5.0	sk__Archaea;k__;p__Nanoarchaeota
103181	9241.0	sk__Bacteria
26779	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__Firmicutes_oral_clone_BX005
189728	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__Parcubacteria_group_bacterium_ADurb.Bin316
63358	7.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__Parcubacteria_group_bacterium_CG1_02_50_68
65030	11.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__agricultural_soil_bacterium_SC-I-16
252742	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__agricultural_soil_bacterium_SC-I-81
199093	5.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__arsenic-oxidizing_bacterium_B09
232852	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium
136905	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_LWQ8
215422	3.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_PM5-3
97443	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_SH1-3
215931	3.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_SM9-19
257084	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_UW_659-2-F09
202584	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_WX65
150381	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_YC-ZSS-LKJ53
66033	9.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_endosymbiont_of_Onthophagus_Taurus
156123	3.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_enrichment_culture_clone_Anammox_46
154140	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_enrichment_culture_clone_B61(2011)
235799	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_enrichment_culture_clone_BBMC-9
183497	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_enrichment_culture_clone_JCA3
20924	3.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_enrichment_culture_clone_LDC-11
232836	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_enrichment_culture_clone_LDC-12
91563	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_enrichment_culture_clone_R4-76B
54154	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_enrichment_culture_clone_auto2_4W
249273	2.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_enrichment_culture_clone_auto5_4W
67733	3.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_enrichment_culture_clone_heteroC45_4W
157578	2.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__candidate_division_TM6_bacterium_GW2011_GWF2_30_66
115630	3.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__candidate_division_TM6_bacterium_GW2011_GWF2_37_49
139962	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__candidate_division_WS6_bacterium_GW2011_GWE2_33_157
101475	4.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__iron-reducing_bacterium_enrichment_culture_clone_FEA_2_B5
40153	2.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__iron-reducing_bacterium_enrichment_culture_clone_FeC_1_E2
90933	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__iron-reducing_bacterium_enrichment_culture_clone_FeC_1_F2
22827	2.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__iron-reducing_bacterium_enrichment_culture_clone_HN-HFO10
37551	1.0	sk__Bacteria;k__;p__;c__;o__;f__;g__;s__iron-reducing_bacterium_enrichment_culture_clone_HN109
142636	1.0	sk__Bacteria;k__;p__;c__;o__Haloplasmatales
4250	4.0	sk__Bacteria;k__;p__;c__;o__Haloplasmatales;f__Haloplasmataceae
109225	4.0	sk__Bacteria;k__;p__;c__;o__Haloplasmatales;f__Haloplasmataceae;g__Haloplasma
83222	1395.0	sk__Bacteria;k__;p__Acidobacteria
153228	2.0	sk__Bacteria;k__;p__Acidobacteria;c__;o__;f__;g__;s__Acidobacteria_bacterium_CB_286367
254584	1.0	sk__Bacteria;k__;p__Acidobacteria;c__;o__;f__;g__;s__Acidobacteria_bacterium_SCN_69-37
70483	15.0	sk__Bacteria;k__;p__Acidobacteria;c__;o__;f__;g__Luteitalea
261456	3.0	sk__Bacteria;k__;p__Acidobacteria;c__;o__;f__;g__Thermoanaerobaculum
157408	12.0	sk__Bacteria;k__;p__Acidobacteria;c__Acidobacteriia
178728	21.0	sk__Bacteria;k__;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales
262118	12.0	sk__Bacteria;k__;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
128420	85.0	sk__Bacteria;k__;p__Acidobacteria;c__Blastocatellia
55	1.0	sk__Bacteria;k__;p__Acidobacteria;c__Blastocatellia;o__;f__;g__Aridibacter
233466	19.0	sk__Bacteria;k__;p__Acidobacteria;c__Blastocatellia;o__;f__;g__Blastocatella
195832	16.0	sk__Bacteria;k__;p__Acidobacteria;c__Blastocatellia;o__;f__;g__Stenotrophobacter
46957	24.0	sk__Bacteria;k__;p__Acidobacteria;c__Blastocatellia;o__;f__Pyrinomonadaceae
120758	90.0	sk__Bacteria;k__;p__Acidobacteria;c__Holophagae
148225	39.0	sk__Bacteria;k__;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae
17859	3.0	sk__Bacteria;k__;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix
13152	1.0	sk__Bacteria;k__;p__Acidobacteria;c__Solibacteres
199575	11.0	sk__Bacteria;k__;p__Acidobacteria;c__Solibacteres;o__Solibacterales
160258	49.0	sk__Bacteria;k__;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Bryobacteraceae;g__Bryobacter
219940	8.0	sk__Bacteria;k__;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Bryobacteraceae;g__Paludibaculum
12061	2.0	sk__Bacteria;k__;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae
227456	80.0	sk__Bacteria;k__;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__Candidatus_Solibacter
57104	90.0	sk__Bacteria;k__;p__Actinobacteria
127050	412.0	sk__Bacteria;k__;p__Actinobacteria;c__Acidimicrobiia
113395	1.0	sk__Bacteria;k__;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae
162670	82.0	sk__Bacteria;k__;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Ilumatobacter
19495	4.0	sk__Bacteria;k__;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae
222885	24.0	sk__Bacteria;k__;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia
219738	201.0	sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria
43177	1.0	sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__;f__;g__;s__actinobacterium_YJF1-30
261104	4.0	sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales
47921	3.0	sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae
