epoch,loss,output_1_acc,output_1_loss,output_2_acc,output_2_loss,output_3_acc,output_3_loss,output_4_acc,output_4_loss,output_5_acc,output_5_loss,output_6_acc,output_6_loss,val_loss,val_output_1_acc,val_output_1_loss,val_output_2_acc,val_output_2_loss,val_output_3_acc,val_output_3_loss,val_output_4_acc,val_output_4_loss,val_output_5_acc,val_output_5_loss,val_output_6_acc,val_output_6_loss
0,1031.94140625,0.37351563572883606,0.9212551116943359,0.527636706829071,1.1524194478988647,0.39330077171325684,2.4981000423431396,0.4406054615974426,3.732382297515869,0.35032227635383606,7.320697784423828,0.2217382788658142,11.391532897949219,995.3521118164062,0.4780344069004059,0.7373325228691101,0.74879390001297,1.027291178703308,0.6558510661125183,2.3607017993927,0.6413354277610779,3.5245325565338135,0.4567732512950897,6.932661533355713,0.26986294984817505,11.218852996826172
1,961.9271850585938,0.6004785299301147,0.7021635174751282,0.7228613495826721,0.9708511233329773,0.5620898604393005,2.294875383377075,0.620849609375,3.3152599334716797,0.43895506858825684,6.594725131988525,0.26615235209465027,11.026350021362305,915.2489624023438,0.8122785091400146,0.6150828003883362,0.8158647418022156,0.8849629759788513,0.7018741965293884,2.2033944129943848,0.6252828240394592,3.0558760166168213,0.4501558244228363,6.126018047332764,0.27669385075569153,10.738606452941895
2,904.889404296875,0.7805566191673279,0.583184540271759,0.7822070121765137,0.8799760341644287,0.6424121260643005,2.177495002746582,0.6589453220367432,2.8609306812286377,0.46142578125,6.039773941040039,0.27250000834465027,10.723509788513184,971.9321899414062,0.9376680850982666,0.5301763415336609,0.7146394848823547,0.995512068271637,0.488878458738327,2.5043070316314697,0.5092430710792542,3.1712687015533447,0.32933440804481506,6.687961101531982,0.24219784140586853,11.17515754699707
3,875.7581176757812,0.8482910394668579,0.5443100929260254,0.7265429496765137,0.9503965973854065,0.5491406321525574,2.308799982070923,0.5396093726158142,2.9505796432495117,0.37302735447883606,5.376011848449707,0.25125977396965027,10.844338417053223,827.833984375,0.9679374694824219,0.4697797894477844,0.7356871366500854,0.9694226384162903,0.5370789170265198,2.35215163230896,0.44767963886260986,3.3339879512786865,0.3053835928440094,4.170795440673828,0.234811931848526,11.109386444091797
4,775.1741333007812,0.9319531321525574,0.46291935443878174,0.703662097454071,0.9388395547866821,0.516894519329071,2.331058979034424,0.48768556118011475,2.9679136276245117,0.32118165493011475,3.739311456680298,0.243408203125,10.670517921447754,692.2556762695312,0.9999573230743408,0.4360162615776062,0.7385903000831604,0.8766920566558838,0.5454040765762329,2.275904417037964,0.47478973865509033,2.9140095710754395,0.31050676107406616,2.895948886871338,0.30640822649002075,9.925039291381836
5,583.3865356445312,0.9496874809265137,0.42537176609039307,0.7236718535423279,0.8840629458427429,0.5367187261581421,2.2671854496002197,0.5004003643989563,2.83599853515625,0.3648144602775574,2.916844367980957,0.3397753834724426,7.465678691864014,725.8801879882812,1.0,0.3611375093460083,0.7217692136764526,0.918397843837738,0.4637749195098877,2.45408034324646,0.4185202717781067,3.393791913986206,0.30956751108169556,3.141418933868408,0.232293039560318,10.086708068847656
6,351.6051025390625,0.9868749976158142,0.35934752225875854,0.7251366972923279,0.863755464553833,0.5298241972923279,2.271906852722168,0.4772656261920929,2.9323067665100098,0.32741209864616394,3.030202627182007,0.6103222370147705,2.0051746368408203,1241.4193115234375,1.0,3.5722075608646264e-07,0.2751995921134949,1.7198086977005005,0.11232548952102661,5.223128318786621,0.18878880143165588,13.075180053710938,0.31165948510169983,11.094738960266113,0.636340320110321,5.861501693725586
7,782.7025756835938,0.9807031154632568,0.37911659479141235,0.721630871295929,0.9103845357894897,0.5020703077316284,2.3590087890625,0.45292967557907104,3.086437940597534,0.31615233421325684,11.021838188171387,0.6196484565734863,1.347441554069519,787.9708251953125,1.0,0.4064459502696991,0.7263800501823425,0.9313591718673706,0.4972035884857178,2.3556127548217773,0.4233018755912781,3.2647523880004883,0.31165948510169983,11.094738960266113,0.636340320110321,1.2765169143676758
8,772.7609252929688,0.9923534989356995,0.3142070472240448,0.7367089986801147,0.8277314901351929,0.5286034941673279,2.240351676940918,0.4783398509025574,2.930734872817993,0.316162109375,11.02181625366211,0.6361035108566284,1.2368320226669312,786.2926025390625,1.0,0.33226728439331055,0.7443111538887024,0.8295581340789795,0.5538146495819092,2.3499271869659424,0.3606284558773041,3.1466124057769775,0.31165948510169983,11.094738960266113,0.636340320110321,1.316109299659729
9,765.81689453125,0.9936230182647705,0.2904146909713745,0.7451171875,0.7778723239898682,0.5475488305091858,2.1623053550720215,0.49214842915534973,2.828700065612793,0.316162109375,11.021703720092773,0.679150402545929,1.1534335613250732,776.1851196289062,1.0,0.2867017388343811,0.7468727231025696,0.7563727498054504,0.55765700340271,2.1179423332214355,0.49075695872306824,2.8272171020507812,0.31165948510169983,11.094738960266113,0.636340320110321,1.3059154748916626
