epoch,loss,output_1_acc,output_1_loss,output_2_acc,output_2_loss,output_3_acc,output_3_loss,output_4_acc,output_4_loss,output_5_acc,output_5_loss,output_6_acc,output_6_loss,val_loss,val_output_1_acc,val_output_1_loss,val_output_2_acc,val_output_2_loss,val_output_3_acc,val_output_3_loss,val_output_4_acc,val_output_4_loss,val_output_5_acc,val_output_5_loss,val_output_6_acc,val_output_6_loss
0,899.8596801757812,0.9749218821525574,0.16935180127620697,0.7737011909484863,0.6155582666397095,0.5861425995826721,1.7476320266723633,0.5390527248382568,2.3821921348571777,0.26613280177116394,6.25271463394165,0.2366308569908142,10.710610389709473,1235.1605224609375,1.0,0.04479663074016571,0.7044785022735596,1.279921531677246,0.46462878584861755,3.391366720199585,0.14823037385940552,3.986239194869995,0.3086709678173065,11.056842803955078,0.2393800914287567,10.900383949279785
1,971.2391967773438,1.0,0.0406314842402935,0.7374609112739563,0.6914138793945312,0.4981445372104645,1.917077660560608,0.47365233302116394,2.917160987854004,0.3070312440395355,10.154016494750977,0.4800781309604645,6.965696811676025,954.8561401367188,1.0,0.010291609913110733,0.2780173420906067,1.0369915962219238,0.22157707810401917,2.43162202835083,0.18878880143165588,4.01511812210083,0.31165948510169983,11.094738960266113,0.636340320110321,4.669317245483398
2,792.6151733398438,1.0,0.021075377240777016,0.7633007764816284,0.6054756045341492,0.5629785060882568,1.406404972076416,0.49556639790534973,2.3306708335876465,0.3159863352775574,11.021401405334473,0.6666699051856995,2.1924800872802734,783.3496704101562,1.0,0.007791570853441954,0.7077232003211975,1.0482524633407593,0.5220509767532349,2.3354833126068115,0.41856294870376587,3.1977317333221436,0.31165948510169983,11.094738960266113,0.6482090353965759,1.2150239944458008
3,746.4373168945312,1.0,0.015592435374855995,0.7957519292831421,0.5311362743377686,0.600146472454071,1.2379837036132812,0.5215527415275574,2.587651252746582,0.3160644471645355,11.021203994750977,0.7565136551856995,1.0482314825057983,1156.212646484375,1.0,0.030662303790450096,0.4680442214012146,0.9249081015586853,0.5530888438224792,1.6860604286193848,0.1368740200996399,13.748729705810547,0.31165948510169983,11.094738960266113,0.6382188200950623,4.304940700531006
4,831.84228515625,1.0,0.011929390020668507,0.7981347441673279,0.521518349647522,0.5959765911102295,1.2198983430862427,0.353271484375,6.892353057861328,0.31666016578674316,10.80474853515625,0.7666015625,1.024018406867981,1058.4525146484375,1.0,0.005535971373319626,0.5682875514030457,0.887073814868927,0.2253340780735016,2.847538709640503,0.18878880143165588,6.970097541809082,0.08991162478923798,14.313371658325195,0.6730136871337891,1.2511670589447021
5,922.56884765625,1.0,0.009876723401248455,0.8107226490974426,0.5075857043266296,0.5611913800239563,1.2642561197280884,0.3648144602775574,5.725475311279297,0.31581056118011475,10.66417121887207,0.6697851419448853,3.871669292449951,1058.1392822265625,1.0,0.0019889366813004017,0.2756692171096802,1.2052861452102661,0.22157707810401917,3.3244521617889404,0.18878880143165588,6.03955602645874,0.31165948510169983,11.029869079589844,0.636340320110321,5.861384391784668
6,977.4404907226562,1.0,0.009348689578473568,0.7522070407867432,0.6665798425674438,0.5368456840515137,1.5751354694366455,0.26587891578674316,5.614334583282471,0.31494140625,10.99275016784668,0.6383984088897705,4.676624298095703,969.5445556640625,1.0,0.0019647281151264906,0.7502027750015259,0.65960693359375,0.5616274476051331,1.6174743175506592,0.08423344790935516,4.951146602630615,0.31165948510169983,11.094738960266113,0.636340320110321,4.70514440536499
7,955.5276489257812,1.0,0.008147085085511208,0.7457324266433716,0.6500294208526611,0.552929699420929,1.4341628551483154,0.16411133110523224,4.71858024597168,0.316162109375,11.022165298461914,0.6382617354393005,4.636300086975098,963.7581787109375,1.0,0.0018643392249941826,0.7494770288467407,0.7102338075637817,0.3903855085372925,1.546507477760315,0.06378345936536789,4.641117095947266,0.31165948510169983,11.094738960266113,0.6368099451065063,4.742848873138428
8,950.2614135742188,1.0,0.007799849379807711,0.7455761432647705,0.641371488571167,0.5599120855331421,1.3879884481430054,0.1587207019329071,4.516782760620117,0.316162109375,11.022163391113281,0.6385156512260437,4.6314921379089355,953.8798828125,1.0,0.002011708216741681,0.7537463307380676,0.6894311308860779,0.4806813895702362,1.454655647277832,0.05699526146054268,4.234031677246094,0.31165948510169983,11.094738960266113,0.6368099451065063,4.7501959800720215
9,867.96435546875,1.0,0.007528112735599279,0.7469921708106995,0.6239396929740906,0.5645214915275574,1.354771375656128,0.16014648973941803,4.309999942779541,0.316162109375,11.022165298461914,0.6403515338897705,2.8772270679473877,789.3033447265625,1.0,0.0017632812960073352,0.6681894063949585,0.8533836007118225,0.27221107482910156,1.7362180948257446,0.07014472782611847,3.4871761798858643,0.31165948510169983,11.094738960266113,0.6358280181884766,1.3304098844528198
