genus,0
sk__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella,1.7940276e-06
sk__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Gaiellales;f__;g__,5.460078e-05
sk__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__Conexibacter,6.3482275e-06
sk__Bacteria;p__Armatimonadetes;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__,9.147352e-06
sk__Bacteria;p__Bacteroidetes;c__;o__;f__;g__,8.5269494e-05
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__,0.0032773532
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.012716254
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella,4.5702586e-06
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Dysgonamonadaceae;g__Dysgonomonas,2.0465422e-05
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Dysgonamonadaceae;g__Proteiniphilum,1.0397981e-05
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Lentimicrobiaceae;g__,2.0131918e-05
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__,0.0020521826
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter,3.227435e-05
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__,1.904809e-05
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter,5.4702314e-06
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__,0.0031449231
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella,0.00010914294
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella,3.0978023e-05
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella,0.0039267703
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__,0.00036465414
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.00016742981
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Anaerocella,2.0470297e-06
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,0.0004069167
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Marinilabiliales;f__Prolixibacteraceae;g__,8.137941e-06
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Marinilabiliales;f__Prolixibacteraceae;g__Roseimarinus,2.3713147e-07
sk__Bacteria;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales;f__;g__,1.4580228e-05
sk__Bacteria;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__,0.00037369016
sk__Bacteria;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter,2.0073912e-05
sk__Bacteria;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Flavihumibacter,1.4082188e-07
sk__Bacteria;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Flavitalea,2.4871548e-08
sk__Bacteria;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Lacibacter,1.1825601e-06
sk__Bacteria;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Parasegetibacter,2.298813e-08
sk__Bacteria;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium,6.541676e-05
sk__Bacteria;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas,9.927845e-06
sk__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__;g__,4.4634207e-06
sk__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Amoebophilaceae;g__,9.678317e-08
sk__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__,2.8808234e-05
sk__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Runella,1.008517e-07
sk__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Microscillaceae;g__,2.0426893e-05
sk__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__;f__;g__,3.148183e-06
sk__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__;g__,0.00011226059
sk__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__,5.3415733e-05
sk__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__,0.0009184716
sk__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Chryseobacterium,5.7043006e-05
sk__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cloacibacterium,1.4171151e-05
sk__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium,0.00023681241
sk__Bacteria;p__Bacteroidetes;c__Saprospiria;o__Saprospirales;f__;g__,7.654405e-06
sk__Bacteria;p__Bacteroidetes;c__Saprospiria;o__Saprospirales;f__Haliscomenobacteraceae;g__Haliscomenobacter,9.370481e-06
sk__Bacteria;p__Bacteroidetes;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__,6.444264e-05
sk__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__;f__;g__,3.8089766e-07
sk__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__,9.4366806e-05
sk__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__,6.785641e-05
sk__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Solitalea,2.4222397e-06
sk__Bacteria;p__Candidatus Abawacabacteria;c__;o__;f__;g__,2.5810285e-09
sk__Bacteria;p__Candidatus Adlerbacteria;c__;o__;f__;g__,2.3401904e-07
sk__Bacteria;p__Candidatus Azambacteria;c__;o__;f__;g__,1.04850706e-07
sk__Bacteria;p__Candidatus Berkelbacteria;c__;o__;f__;g__,3.405225e-09
sk__Bacteria;p__Candidatus Campbellbacteria;c__;o__;f__;g__,4.5538627e-06
sk__Bacteria;p__Candidatus Chisholmbacteria;c__;o__;f__;g__,6.226244e-09
sk__Bacteria;p__Candidatus Collierbacteria;c__;o__;f__;g__,1.4111644e-08
sk__Bacteria;p__Candidatus Colwellbacteria;c__;o__;f__;g__,9.145361e-09
sk__Bacteria;p__Candidatus Curtissbacteria;c__;o__;f__;g__,1.1089598e-08
sk__Bacteria;p__Candidatus Falkowbacteria;c__;o__;f__;g__,2.411901e-06
sk__Bacteria;p__Candidatus Giovannonibacteria;c__;o__;f__;g__,6.558898e-10
sk__Bacteria;p__Candidatus Gracilibacteria;c__;o__;f__;g__,2.3165335e-08
sk__Bacteria;p__Candidatus Kaiserbacteria;c__;o__;f__;g__,5.244623e-06
sk__Bacteria;p__Candidatus Kerfeldbacteria;c__;o__;f__;g__,7.951265e-08
sk__Bacteria;p__Candidatus Komeilibacteria;c__;o__;f__;g__,1.5181913e-08
sk__Bacteria;p__Candidatus Kuenenbacteria;c__;o__;f__;g__,9.2594644e-07
sk__Bacteria;p__Candidatus Levybacteria;c__;o__;f__;g__,1.9866784e-08
sk__Bacteria;p__Candidatus Lloydbacteria;c__;o__;f__;g__,8.891992e-07
sk__Bacteria;p__Candidatus Magasanikbacteria;c__;o__;f__;g__,1.6224934e-07
sk__Bacteria;p__Candidatus Microgenomates;c__;o__;f__;g__,3.1515285e-08
sk__Bacteria;p__Candidatus Moranbacteria;c__;o__;f__;g__,5.2998826e-06
sk__Bacteria;p__Candidatus Nomurabacteria;c__;o__;f__;g__,1.6050653e-05
sk__Bacteria;p__Candidatus Omnitrophica;c__;o__;f__;g__,1.7914357e-07
sk__Bacteria;p__Candidatus Omnitrophica;c__;o__;f__;g__Candidatus Omnitrophus,1.7704901e-06
sk__Bacteria;p__Candidatus Pacebacteria;c__;o__;f__;g__,1.4721368e-07
sk__Bacteria;p__Candidatus Parcubacteria;c__;o__;f__;g__,1.3912503e-06
sk__Bacteria;p__Candidatus Peregrinibacteria;c__;o__;f__;g__,2.1181527e-06
sk__Bacteria;p__Candidatus Peregrinibacteria;c__Candidatus Peribacteria;o__;f__;g__,7.278958e-07
sk__Bacteria;p__Candidatus Roizmanbacteria;c__;o__;f__;g__,4.029655e-09
sk__Bacteria;p__Candidatus Saccharibacteria;c__;o__;f__;g__,3.5352016e-07
sk__Bacteria;p__Candidatus Saccharibacteria;c__;o__;f__;g__Candidatus Saccharimonas,1.6255906e-06
sk__Bacteria;p__Candidatus Staskawiczbacteria;c__;o__;f__;g__,1.5702045e-07
sk__Bacteria;p__Candidatus Uhrbacteria;c__;o__;f__;g__,6.371774e-08
sk__Bacteria;p__Candidatus Vogelbacteria;c__;o__;f__;g__,2.1372799e-08
sk__Bacteria;p__Candidatus Woesebacteria;c__;o__;f__;g__,6.233919e-07
sk__Bacteria;p__Candidatus Yanofskybacteria;c__;o__;f__;g__,2.7993437e-07
sk__Bacteria;p__Candidatus Yonathbacteria;c__;o__;f__;g__,2.3017124e-07
sk__Bacteria;p__Candidatus Zambryskibacteria;c__;o__;f__;g__,4.6610828e-07
sk__Bacteria;p__Chlamydiae;c__;o__;f__;g__,1.3131346e-06
sk__Bacteria;p__Chlamydiae;c__Chlamydiia;o__;f__;g__,2.747741e-06
sk__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__;g__,1.1463449e-06
sk__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__,7.604247e-08
sk__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__;g__,2.7479073e-06
sk__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Criblamydiaceae;g__,2.0412061e-08
sk__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__,4.2198158e-07
sk__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__Candidatus Protochlamydia,3.4791608e-08
sk__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__Neochlamydia,2.4992893e-08
sk__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Simkaniaceae;g__,9.954033e-07
sk__Bacteria;p__Chloroflexi;c__;o__;f__;g__,8.290493e-05
sk__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Kouleothrix,5.7109983e-08
sk__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__,0.00012077186
sk__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__,0.00018294154
sk__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Longilinea,7.616848e-07
sk__Bacteria;p__Chloroflexi;c__Caldilineae;o__Caldilineales;f__Caldilineaceae;g__,4.9175815e-06
sk__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__;g__,5.8094095e-08
sk__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Oscillochloridaceae;g__Oscillochloris,1.598757e-09
sk__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__,3.8171743e-06
sk__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Herpetosiphonales;f__;g__,1.9024608e-07
sk__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__;f__;g__,1.5758504e-06
sk__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Thermomicrobiales;f__;g__,9.115206e-07
sk__Bacteria;p__Cyanobacteria;c__;o__;f__;g__,0.00019764426
sk__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__;g__,4.361836e-05
sk__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__;g__,1.0875629e-05
sk__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__,1.7362994e-05
sk__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__;g__,8.109209e-09
sk__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus,9.644669e-06
sk__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__;f__;g__,2.595241e-06
sk__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Elusimicrobium,3.311836e-07
sk__Bacteria;p__Firmicutes;c__;o__;f__;g__,0.0011350368
sk__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__,7.04844e-05
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__,0.00045669376
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Exiguobacterium,2.836918e-06
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__,1.2193468e-06
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Thermobacillus,2.327327e-08
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__,0.0005831142
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus,7.179248e-06
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__,4.701831e-06
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,0.00050827087
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,0.0032458603
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,0.00031097935
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,0.008798415
sk__Bacteria;p__Firmicutes;c__Clostridia;o__;f__;g__,5.5958957e-05
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__,0.003439452
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__,0.00011713754
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__,0.00028747073
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus,5.2934934e-06
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Fonticella,1.0938622e-06
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Lutispora,2.981781e-07
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XII. Incertae Sedis;g__Acidaminobacter,1.2130213e-06
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XII. Incertae Sedis;g__Fusibacter,3.889567e-06
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Anaerovorax,5.5990586e-07
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Acetobacterium,5.719899e-07
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;g__,6.471572e-08
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__,0.0040384624
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Agathobacter,2.5227206e-05
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes,5.55106e-05
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia,0.00048256794
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio,1.0905683e-05
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cellulosilyticum,2.0163448e-06
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea,5.005531e-05
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter,2.3102692e-05
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium,0.00012794713
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira,8.559816e-05
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia,1.2429066e-05
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium,8.479229e-06
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia,8.96312e-05
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter,3.755048e-06
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum,3.9253362e-05
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__,0.00014256386
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Proteocatella,8.724447e-08
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia,4.0019208e-05
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__,0.00575188
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,0.0016512143
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,0.00026157545
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Hungateiclostridiaceae;g__Saccharofermentans,1.4133096e-06
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,6.977118e-05
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae;g__Syntrophomonas,8.713834e-07
sk__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__,0.0002517002
sk__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix,4.100752e-06
sk__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,9.408069e-06
sk__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,0.00016400835
sk__Bacteria;p__Firmicutes;c__Negativicutes;o__;f__;g__,1.4619568e-05
sk__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__;g__,8.200698e-07
sk__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__,3.495262e-06
sk__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus,1.1346899e-05
sk__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium,3.7288453e-05
