,loss,l0_loss,l1_loss,l2_loss,l3_loss,l4_loss,l5_loss,l0_accuracy,l0_true_positives,l0_false_positives,l0_true_negatives,l0_false_negatives,l0_auc,l1_accuracy,l1_true_positives,l1_false_positives,l1_true_negatives,l1_false_negatives,l1_auc,l2_accuracy,l2_true_positives,l2_false_positives,l2_true_negatives,l2_false_negatives,l2_auc,l3_accuracy,l3_true_positives,l3_false_positives,l3_true_negatives,l3_false_negatives,l3_auc,l4_accuracy,l4_true_positives,l4_false_positives,l4_true_negatives,l4_false_negatives,l4_auc,l5_accuracy,l5_true_positives,l5_false_positives,l5_true_negatives,l5_false_negatives,l5_auc,val_loss,val_l0_loss,val_l1_loss,val_l2_loss,val_l3_loss,val_l4_loss,val_l5_loss,val_l0_accuracy,val_l0_true_positives,val_l0_false_positives,val_l0_true_negatives,val_l0_false_negatives,val_l0_auc,val_l1_accuracy,val_l1_true_positives,val_l1_false_positives,val_l1_true_negatives,val_l1_false_negatives,val_l1_auc,val_l2_accuracy,val_l2_true_positives,val_l2_false_positives,val_l2_true_negatives,val_l2_false_negatives,val_l2_auc,val_l3_accuracy,val_l3_true_positives,val_l3_false_positives,val_l3_true_negatives,val_l3_false_negatives,val_l3_auc,val_l4_accuracy,val_l4_true_positives,val_l4_false_positives,val_l4_true_negatives,val_l4_false_negatives,val_l4_auc,val_l5_accuracy,val_l5_true_positives,val_l5_false_positives,val_l5_true_negatives,val_l5_false_negatives,val_l5_auc
118,0.9325060248374939,1.1920930376163597e-07,0.24977652728557587,0.4295848309993744,0.5746427178382874,0.5938482880592346,0.23890215158462524,0.0,13405.0,0.0,0.0,7295.0,0.0,0.19500483572483063,18628.0,1425.0,81375.0,2072.0,0.9909378290176392,0.09621980786323547,17131.0,1159.0,143741.0,3569.0,0.9874109029769897,0.03057340905070305,17198.0,1427.0,453973.0,3502.0,0.9874424934387207,0.008260869421064854,16560.0,1757.0,1157443.0,4140.0,0.991515576839447,0.004605840891599655,19453.0,805.0,889295.0,1247.0,0.9965154528617859,5.926539421081543,1.1920930376163597e-07,0.9426141381263733,1.7270900011062622,2.715029001235962,4.880710124969482,6.185889720916748,0.0,335.0,0.0,0.0,1965.0,0.0,0.1943478286266327,907.0,1352.0,7848.0,1393.0,0.880034863948822,0.10989130288362503,675.0,77.0,16023.0,1625.0,0.780194103717804,0.033856332302093506,647.0,90.0,50510.0,1653.0,0.7569344639778137,0.009801678359508514,557.0,178.0,128622.0,1743.0,0.6971105337142944,0.007282608654350042,796.0,84.0,98816.0,1504.0,0.6490366458892822
119,0.9047048687934875,1.1920930376163597e-07,0.24269403517246246,0.40328267216682434,0.5319879651069641,0.5478742122650146,0.23948357999324799,0.0,13322.0,0.0,0.0,7378.0,0.0,0.19241546094417572,18714.0,1378.0,81422.0,1986.0,0.9914915561676025,0.0990036204457283,17543.0,1111.0,143789.0,3157.0,0.9886792898178101,0.03125813975930214,17459.0,1317.0,454083.0,3241.0,0.9893726110458374,0.008319349028170109,16897.0,1679.0,1157521.0,3803.0,0.9926931262016296,0.004549846518784761,19464.0,802.0,889298.0,1236.0,0.9961110353469849,6.534390926361084,1.1920930376163597e-07,5.8845391273498535,1.873587965965271,2.9427311420440674,5.256621837615967,6.898865699768066,0.0,303.0,0.0,0.0,1997.0,0.0,0.1974782645702362,835.0,1441.0,7759.0,1465.0,0.572014570236206,0.11043478548526764,585.0,63.0,16037.0,1715.0,0.7504569292068481,0.035141777247190475,543.0,109.0,50491.0,1757.0,0.7260052561759949,0.009816933423280716,458.0,168.0,128632.0,1842.0,0.657922625541687,0.0075592887587845325,682.0,72.0,98828.0,1618.0,0.5888738036155701
120,0.8751710653305054,1.1920930376163597e-07,0.23058106005191803,0.3923419713973999,0.5100990533828735,0.5299229621887207,0.22426000237464905,0.0,13294.0,0.0,0.0,7406.0,0.0,0.1922222226858139,18880.0,1284.0,81516.0,1820.0,0.9922154545783997,0.09849033504724503,17597.0,1093.0,143807.0,3103.0,0.9894371628761292,0.03176433593034744,17608.0,1281.0,454119.0,3092.0,0.9901449084281921,0.008420204743742943,16989.0,1612.0,1157588.0,3711.0,0.992742657661438,0.004620114341378212,19513.0,741.0,889359.0,1187.0,0.9969556331634521,4.629805088043213,1.1920930376163597e-07,3.194486618041992,1.531457543373108,2.369678258895874,4.0711750984191895,4.494574069976807,0.0,345.0,0.0,0.0,1955.0,0.0,0.19339130818843842,1007.0,1252.0,7948.0,1293.0,0.685800313949585,0.10809782892465591,845.0,108.0,15992.0,1455.0,0.8222130537033081,0.034328922629356384,813.0,131.0,50469.0,1487.0,0.8084015846252441,0.00906941294670105,716.0,181.0,128619.0,1584.0,0.7759000062942505,0.004832015838474035,1065.0,293.0,98607.0,1235.0,0.7989425659179688
121,0.8366869688034058,1.1920930376163597e-07,0.22146625816822052,0.36986202001571655,0.4812218248844147,0.4858839511871338,0.2066914588212967,0.0,13500.0,0.0,0.0,7200.0,0.0,0.19227053225040436,18997.0,1225.0,81575.0,1703.0,0.9929054379463196,0.09856884181499481,17908.0,1086.0,143814.0,2792.0,0.9904648065567017,0.0333564393222332,17821.0,1121.0,454279.0,2879.0,0.9911428689956665,0.008752436377108097,17217.0,1405.0,1157795.0,3483.0,0.9945528507232666,0.004941809456795454,19612.0,676.0,889424.0,1088.0,0.9971944689750671,6.726787090301514,1.1920930376163597e-07,9.73609447479248,2.051008701324463,3.123518705368042,5.4471235275268555,7.07223653793335,0.0,279.0,0.0,0.0,2021.0,0.0,0.45356521010398865,791.0,1488.0,7712.0,1509.0,0.5581879019737244,0.11282608658075333,528.0,81.0,16019.0,1772.0,0.7287087440490723,0.03735349699854851,504.0,90.0,50510.0,1796.0,0.7047143578529358,0.009855072014033794,434.0,153.0,128647.0,1866.0,0.6376309990882874,0.00767786568030715,627.0,84.0,98816.0,1673.0,0.5773658156394958
122,0.8202173113822937,1.1920930376163597e-07,0.21734899282455444,0.3662128150463104,0.4850635528564453,0.4761207699775696,0.20647960901260376,0.0,13409.0,0.0,0.0,7291.0,0.0,0.1924057900905609,19020.0,1243.0,81557.0,1680.0,0.9932297468185425,0.09932367503643036,17924.0,1085.0,143815.0,2776.0,0.9904167056083679,0.032682210206985474,17836.0,1275.0,454125.0,2864.0,0.9908559322357178,0.008704127743840218,17379.0,1467.0,1157733.0,3321.0,0.9940043687820435,0.005064778029918671,19626.0,690.0,889410.0,1074.0,0.9966184496879578,6.124350547790527,1.1920930376163597e-07,7.917464256286621,1.7152093648910522,2.723098039627075,4.970523834228516,6.4235029220581055,0.0,267.0,0.0,0.0,2033.0,0.0,0.1979130506515503,899.0,1363.0,7837.0,1401.0,0.585816502571106,0.11108695715665817,675.0,69.0,16031.0,1625.0,0.7814531922340393,0.03633270412683487,655.0,82.0,50518.0,1645.0,0.7573769092559814,0.010282227769494057,572.0,163.0,128637.0,1728.0,0.6887763738632202,0.007450592704117298,737.0,53.0,98847.0,1563.0,0.6301975846290588
123,0.8046756386756897,1.1920930376163597e-07,0.21602143347263336,0.3563767075538635,0.4723222851753235,0.5032830238342285,0.19665291905403137,0.0,13278.0,0.0,0.0,7422.0,0.0,0.19296617805957794,19009.0,1254.0,81546.0,1691.0,0.9931889772415161,0.09871377050876617,17912.0,1099.0,143801.0,2788.0,0.9909525513648987,0.03265070542693138,17788.0,1158.0,454242.0,2912.0,0.9917105436325073,0.008742266334593296,17367.0,1460.0,1157740.0,3333.0,0.992289125919342,0.004890206269919872,19624.0,663.0,889437.0,1076.0,0.9975425601005554,1.1864758729934692,1.1920930376163597e-07,0.3502734303474426,0.8044065833091736,0.822608470916748,0.9579831957817078,0.5713353157043457,0.0,1477.0,0.0,0.0,823.0,0.0,0.1828695684671402,1959.0,230.0,8970.0,341.0,0.9838171005249023,0.07135869562625885,1479.0,224.0,15876.0,821.0,0.95750892162323,0.02134215459227562,1609.0,223.0,50377.0,691.0,0.9797795414924622,0.0036079329438507557,1526.0,549.0,128251.0,774.0,0.9811207056045532,0.0003754940698854625,1882.0,403.0,98497.0,418.0,0.9879155158996582
124,0.7998704314231873,1.1920930376163597e-07,0.21201857924461365,0.35852837562561035,0.4733879268169403,0.4972456693649292,0.2138221263885498,0.0,13410.0,0.0,0.0,7290.0,0.0,0.19348792731761932,19084.0,1172.0,81628.0,1616.0,0.9934292435646057,0.09995169192552567,17970.0,1037.0,143863.0,2730.0,0.990608274936676,0.032638102769851685,17788.0,1138.0,454262.0,2912.0,0.9910904765129089,0.00867107417434454,17463.0,1632.0,1157568.0,3237.0,0.9930136203765869,0.004893500357866287,19663.0,680.0,889420.0,1037.0,0.9961533546447754,1.4246381521224976,1.1920930376163597e-07,0.39810580015182495,1.0143845081329346,1.5179368257522583,1.3793407678604126,0.7093523740768433,0.0,1150.0,0.0,0.0,1150.0,0.0,0.19095651805400848,1933.0,313.0,8887.0,367.0,0.9781243205070496,0.08657608926296234,1398.0,262.0,15838.0,902.0,0.9306812286376953,0.022570887580513954,1096.0,352.0,50248.0,1204.0,0.9423307180404663,0.002799389883875847,1351.0,785.0,128015.0,949.0,0.9606749415397644,0.00013833992125000805,1788.0,490.0,98410.0,512.0,0.9848676323890686
125,0.7643083930015564,1.1920930376163597e-07,0.20890271663665771,0.3467516005039215,0.46068689227104187,0.4521210193634033,0.19929838180541992,0.0,13406.0,0.0,0.0,7294.0,0.0,0.19389371573925018,19024.0,1232.0,81568.0,1676.0,0.9935990571975708,0.10187801718711853,18107.0,1019.0,143881.0,2593.0,0.9913950562477112,0.03177903965115547,17909.0,1172.0,454228.0,2791.0,0.9910324215888977,0.008798203431069851,17611.0,1474.0,1157726.0,3089.0,0.99484783411026,0.004743082914501429,19613.0,736.0,889364.0,1087.0,0.997401237487793,1.2492375373840332,1.1920930376163597e-07,0.31559911370277405,0.735873281955719,1.012050747871399,1.0250616073608398,0.6697939038276672,0.0,1579.0,0.0,0.0,721.0,0.0,0.18060868978500366,2023.0,179.0,9021.0,277.0,0.9863125085830688,0.08206521719694138,1590.0,164.0,15936.0,710.0,0.9644284844398499,0.01686200313270092,1479.0,380.0,50220.0,821.0,0.9702278971672058,0.0033180778846144676,1466.0,622.0,128178.0,834.0,0.9785650372505188,0.0004051383293699473,1822.0,457.0,98443.0,478.0,0.9835386276245117
126,1.0173301696777344,1.1920930376163597e-07,0.3433474600315094,0.5736808180809021,0.7405146360397339,1.0462602376937866,0.330704003572464,0.0,12512.0,0.0,0.0,8188.0,0.0,0.19313043355941772,17725.0,2140.0,80660.0,2975.0,0.9836175441741943,0.0923248827457428,16115.0,1994.0,142906.0,4585.0,0.9762192368507385,0.025862213224172592,15942.0,2489.0,452911.0,4758.0,0.9794168472290039,0.006807356607168913,15053.0,3270.0,1155930.0,5647.0,0.9683981537818909,0.0031949933618307114,18978.0,1168.0,888932.0,1722.0,0.9939360022544861,7.150465965270996,1.1920930376163597e-07,9.5184907913208,2.0608980655670166,3.212714910507202,5.969499588012695,7.613986015319824,0.0,110.0,0.0,0.0,2190.0,0.0,0.26686957478523254,691.0,1568.0,7632.0,1609.0,0.5497070550918579,0.10461956262588501,368.0,114.0,15986.0,1932.0,0.7154243588447571,0.03361058607697487,350.0,147.0,50453.0,1950.0,0.6801707744598389,0.01026697177439928,291.0,178.0,128622.0,2009.0,0.5875582695007324,0.0077667986042797565,567.0,58.0,98842.0,1733.0,0.5332722663879395
127,0.8987838625907898,1.1920930376163597e-07,0.31781500577926636,0.51581209897995,0.6829933524131775,0.7226972579956055,0.27162447571754456,0.0,11452.0,0.0,0.0,9248.0,0.0,0.19389371573925018,17630.0,2069.0,80731.0,3070.0,0.9861646890640259,0.09467995166778564,16443.0,1458.0,143442.0,4257.0,0.981052041053772,0.025952531024813652,16099.0,2075.0,453325.0,4601.0,0.9818944931030273,0.0068870242685079575,16028.0,2359.0,1156841.0,4672.0,0.9854559898376465,0.003398111555725336,19267.0,915.0,889185.0,1433.0,0.9958637952804565,6.308412075042725,1.1920930376163597e-07,9.137226104736328,1.9452511072158813,2.8651859760284424,5.224569320678711,6.629731178283691,0.0,148.0,0.0,0.0,2152.0,0.0,0.25530433654785156,783.0,1442.0,7758.0,1517.0,0.5549204349517822,0.10358695685863495,570.0,133.0,15967.0,1730.0,0.7447048425674438,0.030699433758854866,547.0,134.0,50466.0,1753.0,0.7367077469825745,0.009016018360853195,450.0,257.0,128543.0,1850.0,0.6697873473167419,0.007282608654350042,723.0,89.0,98811.0,1577.0,0.6143469214439392
