epoch,loss,output_1_acc,output_1_loss,output_2_acc,output_2_loss,output_3_acc,output_3_loss,output_4_acc,output_4_loss,output_5_acc,output_5_loss,output_6_acc,output_6_loss,val_loss,val_output_1_acc,val_output_1_loss,val_output_2_acc,val_output_2_loss,val_output_3_acc,val_output_3_loss,val_output_4_acc,val_output_4_loss,val_output_5_acc,val_output_5_loss,val_output_6_acc,val_output_6_loss
6,981.8517456054688,0.9861230254173279,0.06567566841840744,0.6022167801856995,0.961076021194458,0.4097656309604645,2.438058376312256,0.2985156178474426,3.2984726428985596,0.11229491978883743,6.9858927726745605,0.23167969286441803,10.985224723815918,976.74560546875,1.0,1.9298036590953416e-07,0.6534602642059326,1.0037707090377808,0.4244118928909302,2.4566502571105957,0.3530290722846985,3.3419342041015625,0.12906117737293243,6.917057514190674,0.23318959772586823,10.93038272857666
7,963.9603881835938,0.9965429902076721,0.029079975560307503,0.6528418064117432,0.8745495676994324,0.42439451813697815,2.309475898742676,0.3441796898841858,3.139676570892334,0.21499022841453552,6.837885856628418,0.23402343690395355,10.888219833374023,944.9373779296875,1.0,1.5225857623590855e-06,0.6979891657829285,0.75108802318573,0.4244118928909302,2.198138952255249,0.3530290722846985,2.984483003616333,0.23788583278656006,6.668654918670654,0.23318959772586823,10.791828155517578
8,958.1475219726562,0.9949511885643005,0.030647283419966698,0.6344238519668579,0.8807868957519531,0.4150097668170929,2.347032070159912,0.3380761742591858,3.115616798400879,0.2295507788658142,6.739288330078125,0.23061522841453552,10.888801574707031,1058.6610107421875,1.0,1.1920930376163597e-07,0.2784442603588104,1.743515968322754,0.01011826004832983,3.4541842937469482,0.027921274304389954,3.7383084297180176,0.02770780771970749,7.423446178436279,0.007556675001978874,11.663463592529297
9,1114.3848876953125,0.9970312714576721,0.07689686119556427,0.27927735447883606,1.9328826665878296,0.10059570521116257,5.143128871917725,0.013720703311264515,4.663079261779785,0.021503906697034836,7.706872463226318,0.007617187686264515,11.747254371643066,1106.316162109375,1.0,1.1920930376163597e-07,0.2784442603588104,1.743515968322754,0.01011826004832983,6.281657695770264,0.0035862186923623085,3.8655121326446533,0.02770780771970749,7.813033580780029,0.007556675001978874,11.66126537322998
10,1121.9405517578125,1.0,0.03924886882305145,0.28926756978034973,2.019366979598999,0.08586914092302322,5.772210597991943,0.012138672173023224,4.8003830909729,0.021572265774011612,7.724747180938721,0.007763671688735485,11.701547622680664,1106.316162109375,1.0,1.1920930376163597e-07,0.2784442603588104,1.743515968322754,0.01011826004832983,6.281657695770264,0.0035862186923623085,3.8655121326446533,0.02770780771970749,7.813033580780029,0.007556675001978874,11.66126537322998
11,1121.5211181640625,1.0,0.03999705985188484,0.2889355421066284,2.0109381675720215,0.08642578125,5.755418300628662,0.011494141072034836,4.800293445587158,0.021621093153953552,7.722027778625488,0.007656250149011612,11.699570655822754,1106.316162109375,1.0,1.1920930376163597e-07,0.2784442603588104,1.743515968322754,0.01011826004832983,6.281657695770264,0.0035862186923623085,3.8655121326446533,0.02770780771970749,7.813033580780029,0.007556675001978874,11.66126537322998
12,1121.8544921875,1.0,0.03974644094705582,0.28883787989616394,2.011708974838257,0.08568359166383743,5.777266979217529,0.011874999850988388,4.802874565124512,0.021591797471046448,7.722233772277832,0.0077539063058793545,11.701473236083984,1106.316162109375,1.0,1.1920930376163597e-07,0.2784442603588104,1.743515968322754,0.01011826004832983,6.281657695770264,0.0035862186923623085,3.8655121326446533,0.02770780771970749,7.813033580780029,0.007556675001978874,11.66126537322998
13,1122.1776123046875,1.0,0.039369676262140274,0.28953126072883606,2.0096118450164795,0.08500000089406967,5.765506744384766,0.011162109673023224,4.7995285987854,0.021884765475988388,7.7316575050354,0.007724609225988388,11.700758934020996,1106.316162109375,1.0,1.1920930376163597e-07,0.2784442603588104,1.743515968322754,0.01011826004832983,6.281657695770264,0.0035862186923623085,3.8655121326446533,0.02770780771970749,7.813033580780029,0.007556675001978874,11.66126537322998
14,1121.4339599609375,1.0,0.039805226027965546,0.2894043028354645,1.9984612464904785,0.08512695133686066,5.780983924865723,0.011601562611758709,4.783079624176025,0.021650390699505806,7.724859714508057,0.007656250149011612,11.699686050415039,1106.316162109375,1.0,1.1920930376163597e-07,0.2784442603588104,1.743515968322754,0.01011826004832983,6.281657695770264,0.0035862186923623085,3.8655121326446533,0.02770780771970749,7.813033580780029,0.007556675001978874,11.66126537322998
15,1121.9052734375,1.0,0.03876342251896858,0.29014647006988525,2.0061135292053223,0.08687499910593033,5.771500110626221,0.011484375223517418,4.799520492553711,0.021865233778953552,7.725213050842285,0.007734375074505806,11.702258110046387,1106.316162109375,1.0,1.1920930376163597e-07,0.2784442603588104,1.743515968322754,0.01011826004832983,6.281657695770264,0.0035862186923623085,3.8655121326446533,0.02770780771970749,7.813033580780029,0.007556675001978874,11.66126537322998
