epoch,l0_acc,l0_loss,l1_acc,l1_loss,l2_acc,l2_loss,l3_acc,l3_loss,l4_acc,l4_loss,loss,val_l0_acc,val_l0_loss,val_l1_acc,val_l1_loss,val_l2_acc,val_l2_loss,val_l3_acc,val_l3_loss,val_l4_acc,val_l4_loss,val_loss
10,0.30016493797302246,1.1515146493911743,0.8095540404319763,0.7597045302391052,0.8114888072013855,0.6762956976890564,0.06892724335193634,2.6202633380889893,0.6282749772071838,3.7662904262542725,8.974068641662598,0.28685611486434937,1.1676923036575317,0.8112154006958008,0.7823063135147095,0.8183202147483826,0.6805058121681213,0.07168232649564743,2.634619951248169,0.6297892928123474,4.023658275604248,9.288782119750977
11,0.30799975991249084,1.1309601068496704,0.8160566091537476,0.7276945114135742,0.8214172124862671,0.6296608448028564,0.07435131818056107,2.541837215423584,0.6295754909515381,3.6797704696655273,8.709921836853027,0.30309566855430603,1.1631898880004883,0.8086779713630676,0.793187141418457,0.8242831230163574,0.6603800654411316,0.075742207467556,2.591169595718384,0.6302968859672546,3.945967674255371,9.153895378112793
12,0.3275708854198456,1.1182456016540527,0.8156759738922119,0.7225077748298645,0.828554093837738,0.60170578956604,0.07857006788253784,2.502795457839966,0.6322082877159119,3.6432387828826904,8.588494300842285,0.31958892941474915,1.1202523708343506,0.8170515298843384,0.7492706775665283,0.8306267261505127,0.6123166680335999,0.07383913546800613,2.5711934566497803,0.6325805187225342,3.9773778915405273,9.030411720275879
13,0.34311363101005554,1.0957708358764648,0.8205925226211548,0.7010682225227356,0.8345808982849121,0.5720539093017578,0.07888723909854889,2.4498181343078613,0.633286714553833,3.6283676624298096,8.4470796585083,0.3307536244392395,1.1236701011657715,0.8174321055412292,0.7758976221084595,0.8396345973014832,0.5963626503944397,0.081451416015625,2.5046803951263428,0.6335955262184143,3.8540213108062744,8.854632377624512
14,0.3434942662715912,1.0952763557434082,0.8192920088768005,0.7122727632522583,0.8386092185974121,0.5514757037162781,0.08548497408628464,2.4135327339172363,0.632017970085144,3.5888543128967285,8.361411094665527,0.33544784784317017,1.1311594247817993,0.8185739517211914,0.7461052536964417,0.8390001654624939,0.5830432176589966,0.08310074359178543,2.4690206050872803,0.6360060572624207,3.8097450733184814,8.739073753356934
15,0.3549451231956482,1.0859650373458862,0.8279198408126831,0.6829774975776672,0.8415592908859253,0.5364973545074463,0.08573872596025467,2.375696897506714,0.6360463500022888,3.5291781425476074,8.210315704345703,0.3392539918422699,1.1249803304672241,0.825932502746582,0.706737756729126,0.8449630737304688,0.5523706674575806,0.07904086261987686,2.4385263919830322,0.6375284790992737,3.7610323429107666,8.583645820617676
16,0.34952104091644287,1.1246020793914795,0.8258897662162781,0.6923920512199402,0.8451436758041382,0.5306273698806763,0.084247887134552,2.3575620651245117,0.6364904046058655,3.531174421310425,8.236357688903809,0.34255266189575195,1.1063803434371948,0.8292311429977417,0.7116655707359314,0.8507992625236511,0.536513090133667,0.08398883789777756,2.3997600078582764,0.6372747421264648,3.6964707374572754,8.450790405273438
17,0.3718200922012329,1.0686479806900024,0.8324557542800903,0.6580504775047302,0.8516145944595337,0.500026285648346,0.086944080889225,2.287489175796509,0.6361098289489746,3.4442138671875,7.958428859710693,0.3771885335445404,1.0654181241989136,0.8350672125816345,0.6838022470474243,0.8529560565948486,0.5223684906959534,0.08601878583431244,2.31461238861084,0.6403196454048157,3.64190673828125,8.228107452392578
18,0.3965298533439636,1.046798825263977,0.8343906402587891,0.6478508114814758,0.8531053066253662,0.48739925026893616,0.09027465432882309,2.166950225830078,0.6387740969657898,3.3869423866271973,7.7359418869018555,0.38036030530929565,1.0575770139694214,0.834306001663208,0.6892610192298889,0.8510528802871704,0.5076407790184021,0.08728750050067902,2.192016363143921,0.6431108117103577,3.583378791809082,8.029873847961426
19,0.39757660031318665,1.0688655376434326,0.8281101584434509,0.6884219646453857,0.8521220684051514,0.49722182750701904,0.09287568926811218,2.137554168701172,0.6382984519004822,3.377725839614868,7.769789218902588,0.37896472215652466,1.1162357330322266,0.8127378821372986,0.7773237228393555,0.8478811979293823,0.5333626866340637,0.09667598456144333,2.2235617637634277,0.6375284790992737,3.6313698291778564,8.281853675842285
20,0.3893294334411621,1.0928138494491577,0.8148195147514343,0.7669955492019653,0.8492037057876587,0.49929380416870117,0.0964917466044426,2.120196580886841,0.6361732482910156,3.4088966846466064,7.888197422027588,0.35879218578338623,1.1389209032058716,0.8108348250389099,0.8112954497337341,0.8476274013519287,0.5224364399909973,0.09959402680397034,2.1856093406677246,0.6457751393318176,3.6398611068725586,8.298124313354492
21,0.3647148311138153,1.1023014783859253,0.8079363107681274,0.816365122795105,0.8478715419769287,0.49285888671875,0.10239163786172867,2.088993549346924,0.6380130052566528,3.4022789001464844,7.902798652648926,0.3527023494243622,1.1234790086746216,0.8065211772918701,0.8341570496559143,0.847119927406311,0.5172408223152161,0.10530323535203934,2.1526942253112793,0.6434914469718933,3.619436025619507,8.2470064163208
22,0.36601534485816956,1.0607459545135498,0.812567412853241,0.7893906235694885,0.847173810005188,0.48087987303733826,0.10489751398563385,2.0693888664245605,0.6377909779548645,3.3480265140533447,7.74843168258667,0.3622177243232727,1.0954725742340088,0.8180664777755737,0.7889383435249329,0.8444556593894958,0.5030431151390076,0.10454200953245163,2.1302905082702637,0.6424764394760132,3.5704760551452637,8.088220596313477
23,0.36614224314689636,1.061360239982605,0.8131383657455444,0.7974984645843506,0.8446044325828552,0.4707275331020355,0.10784747451543808,2.0458545684814453,0.6376324892044067,3.2719268798828125,7.647368431091309,0.36323267221450806,1.1470141410827637,0.8140066266059875,0.8429878354072571,0.8409031629562378,0.502566933631897,0.11050495505332947,2.124382495880127,0.6409540176391602,3.524717330932617,8.141668319702148
24,0.3911057412624359,1.0327692031860352,0.8159931302070618,0.8085252046585083,0.844096839427948,0.45542654395103455,0.11006785929203033,2.031437635421753,0.6380764245986938,3.2360246181488037,7.564183712005615,0.4119512736797333,1.0302984714508057,0.8252981305122375,0.7914649844169617,0.8407763838768005,0.4858647882938385,0.10898251086473465,2.0965211391448975,0.6423496603965759,3.4956088066101074,7.899758338928223
25,0.42736154794692993,0.9570023417472839,0.8279198408126831,0.7411298751831055,0.8456194400787354,0.4436185956001282,0.10921141505241394,2.0105810165405273,0.6401382684707642,3.194725751876831,7.347057819366455,0.43669119477272034,0.9809001088142395,0.8330373167991638,0.741779088973999,0.846993088722229,0.4701594412326813,0.10948998481035233,2.0913290977478027,0.6466633081436157,3.4395525455474854,7.723720073699951
26,0.4484235346317291,0.9140523672103882,0.8367062211036682,0.6882593035697937,0.8459683656692505,0.42977431416511536,0.11000441014766693,1.990959644317627,0.6463553309440613,3.128377914428711,7.151423454284668,0.4572443664073944,0.9353138208389282,0.8407764434814453,0.6947873830795288,0.8468661904335022,0.4525160491466522,0.10961685329675674,2.0634920597076416,0.6446332931518555,3.457794427871704,7.603903293609619
27,0.46694791316986084,0.8734247088432312,0.8434308171272278,0.6481205224990845,0.8463173508644104,0.4148810803890228,0.1114952489733696,1.9857032299041748,0.6444203853607178,3.0720221996307373,6.9941511154174805,0.4741182327270508,0.9015347957611084,0.8450900912284851,0.6676106452941895,0.8478810787200928,0.44178202748298645,0.10948999971151352,2.0513381958007812,0.6459020376205444,3.4703726768493652,7.5326385498046875
28,0.48559918999671936,0.8436517715454102,0.8474909663200378,0.6151460409164429,0.8464758992195129,0.40325918793678284,0.11111459881067276,1.9499138593673706,0.64559406042099,3.0324857234954834,6.844455718994141,0.49314895272254944,0.8734250068664551,0.8467394113540649,0.6431805491447449,0.8478810787200928,0.4314063787460327,0.11228115856647491,2.0440356731414795,0.6469170451164246,3.451441526412964,7.443489074707031
29,0.5076127648353577,0.8168966770172119,0.8507263660430908,0.5914222598075867,0.8468882441520691,0.39248979091644287,0.1159043088555336,1.933437466621399,0.6462284326553345,3.0095274448394775,6.743773937225342,0.5159857869148254,0.8447242975234985,0.8506724238395691,0.6223329901695251,0.8502917289733887,0.42230844497680664,0.11583355814218521,2.034977912902832,0.6464094519615173,3.422790050506592,7.347133636474609
30,0.5332741141319275,0.7895060181617737,0.8543741703033447,0.5735090970993042,0.8476495742797852,0.3901200294494629,0.12132839858531952,1.926399827003479,0.6464187502861023,2.9874727725982666,6.667007923126221,0.5417406558990479,0.8169031143188477,0.8543516993522644,0.607135534286499,0.8476274013519287,0.42963889241218567,0.12268462032079697,2.0179643630981445,0.6483125686645508,3.4216983318328857,7.293339729309082
31,0.558650016784668,0.7643762826919556,0.8567531704902649,0.5569125413894653,0.8471737504005432,0.38168033957481384,0.12446868419647217,1.9084386825561523,0.6417558789253235,2.963599443435669,6.575007438659668,0.5691449046134949,0.7908373475074768,0.8561278581619263,0.5904470682144165,0.8507992029190063,0.4267166256904602,0.12408019602298737,2.0060079097747803,0.6410808563232422,3.4034879207611084,7.217496871948242
32,0.589259684085846,0.7369170188903809,0.8578950762748718,0.5429717898368835,0.8500601649284363,0.38130319118499756,0.12792614102363586,1.8663016557693481,0.6438494920730591,2.95149564743042,6.478989601135254,0.6045420169830322,0.7633931040763855,0.8565084934234619,0.5787805318832397,0.852448582649231,0.4074236750602722,0.13461051881313324,1.8362420797348022,0.6443796157836914,3.378333568572998,6.964172840118408
33,0.6261181235313416,0.7064125537872314,0.8592907190322876,0.5319283604621887,0.8501870036125183,0.3625298738479614,0.15609334409236908,1.5897513628005981,0.6443569660186768,2.9324164390563965,6.123038291931152,0.6441258788108826,0.7300038933753967,0.8585384488105774,0.5669026970863342,0.8505454659461975,0.40590590238571167,0.21136769652366638,1.677226185798645,0.642730176448822,3.391252279281616,6.771291255950928
34,0.678170382976532,0.6703917980194092,0.8615745902061462,0.5232347249984741,0.8485694527626038,0.35991171002388,0.5748587250709534,1.1244040727615356,0.6430882215499878,2.926657199859619,5.6045989990234375,0.6981730461120605,0.6899045705795288,0.8610758781433105,0.5545373558998108,0.8507991433143616,0.4028507471084595,0.6816798448562622,1.0587880611419678,0.6427302360534668,3.380242109298706,6.086322784423828
35,0.729049026966095,0.6296609044075012,0.8654444217681885,0.5069015026092529,0.8489816188812256,0.3501465618610382,0.6837530732154846,0.8898836970329285,0.6428978443145752,2.9088523387908936,5.285444259643555,0.7560263872146606,0.6386250853538513,0.8642476797103882,0.5472689867019653,0.8515604138374329,0.3887344300746918,0.6849784851074219,1.0277386903762817,0.6448870301246643,3.3590409755706787,5.9614081382751465
36,0.8112668991088867,0.5492323637008667,0.8668083548545837,0.49502694606781006,0.8502188324928284,0.34234485030174255,0.685434103012085,0.8617138266563416,0.6444838047027588,2.8881688117980957,5.136486530303955,0.8447094559669495,0.5297120213508606,0.8647551536560059,0.5424512624740601,0.852702260017395,0.38291609287261963,0.6840904355049133,1.0225694179534912,0.6489469408988953,3.3294990062713623,5.807147979736328
37,0.8750237822532654,0.46005919575691223,0.8679819703102112,0.4835999011993408,0.850567638874054,0.3399874269962311,0.6853390336036682,0.8522592782974243,0.6503520607948303,2.8703205585479736,5.0062255859375,0.8818827867507935,0.47228550910949707,0.8669119477272034,0.5358318090438843,0.8540979027748108,0.38582029938697815,0.6851054430007935,1.0284377336502075,0.6547830700874329,3.3409006595611572,5.763276100158691
38,0.9009706377983093,0.41014400124549866,0.8688701391220093,0.4758577048778534,0.8523440957069397,0.3375646770000458,0.6865125894546509,0.8475258946418762,0.6545389890670776,2.858459949493408,4.92955207824707,0.8969804644584656,0.43522292375564575,0.8681806921958923,0.5223222970962524,0.8533366918563843,0.37362682819366455,0.6862472295761108,0.9831302165985107,0.6555442214012146,3.332958698272705,5.647261142730713
39,0.9113747477531433,0.385254830121994,0.8692190647125244,0.4639812111854553,0.8524709343910217,0.33007189631462097,0.6871470212936401,0.8166064023971558,0.6556174755096436,2.8547441959381104,4.850658416748047,0.9062420725822449,0.41525813937187195,0.8666582107543945,0.5222043991088867,0.8544784784317017,0.37060460448265076,0.6849784851074219,0.9853889346122742,0.656051754951477,3.3248238563537598,5.61828088760376
40,0.918448269367218,0.3656526207923889,0.8699169158935547,0.4544249176979065,0.8535177707672119,0.3232971727848053,0.6872738599777222,0.807332456111908,0.6584405899047852,2.8301753997802734,4.780882835388184,0.9113169312477112,0.39641642570495605,0.8671656847000122,0.5086959004402161,0.8540979027748108,0.3688563406467438,0.6847248673439026,0.9584686160087585,0.6583353877067566,3.301543951034546,5.5339813232421875
41,0.9245067834854126,0.3501753807067871,0.8707733154296875,0.4450874626636505,0.8525660037994385,0.3184407353401184,0.6875910758972168,0.7869636416435242,0.6607562303543091,2.811854600906372,4.712521076202393,0.9172798991203308,0.38134074211120605,0.8685612678527832,0.5017324090003967,0.8537172079086304,0.36567065119743347,0.68586665391922,0.9752605557441711,0.6645521521568298,3.314749240875244,5.538753032684326
42,0.9295185208320618,0.33671969175338745,0.8724227547645569,0.43457135558128357,0.8530101776123047,0.31457820534706116,0.6878766417503357,0.7776854038238525,0.6703037619590759,2.7877626419067383,4.6513166427612305,0.9204516410827637,0.3698200285434723,0.871479332447052,0.4936791658401489,0.8543516397476196,0.3737120032310486,0.6853590607643127,0.9702171683311462,0.6668357849121094,3.3320446014404297,5.539473533630371
43,0.9344350695610046,0.32380661368370056,0.8746431469917297,0.4283657968044281,0.8540568947792053,0.3128771185874939,0.6889234185218811,0.771388053894043,0.678360641002655,2.7581329345703125,4.594570636749268,0.9257802367210388,0.35911181569099426,0.874397337436676,0.4801928997039795,0.8566352725028992,0.35478976368904114,0.6877697110176086,0.926490068435669,0.6876426935195923,3.263676404953003,5.384260654449463
44,0.9385269284248352,0.3131544589996338,0.8781957626342773,0.4210260808467865,0.853961706161499,0.30517369508743286,0.6899067163467407,0.7579277157783508,0.7003743052482605,2.716277599334717,4.513558864593506,0.9308550953865051,0.3494603931903839,0.8759198188781738,0.47352921962738037,0.8552396893501282,0.35842710733413696,0.6880234479904175,0.9274481534957886,0.7013447880744934,3.2474002838134766,5.356265544891357
45,0.9423015713691711,0.3014575242996216,0.8797500729560852,0.4153485894203186,0.8564042448997498,0.3021738529205322,0.6894626021385193,0.742935299873352,0.7072574496269226,2.7055447101593018,4.467461109161377,0.9349150061607361,0.3381655812263489,0.8782035112380981,0.4708472788333893,0.859553337097168,0.34476253390312195,0.687389075756073,0.9385678768157959,0.7043896913528442,3.2627198696136475,5.355062961578369
46,0.9433483481407166,0.2959692180156708,0.8802575469017029,0.4216286242008209,0.8567529916763306,0.29929932951927185,0.6897797584533691,0.7429726719856262,0.7108734846115112,2.702150821685791,4.462020397186279,0.9278101921081543,0.35168370604515076,0.8752854466438293,0.5000330209732056,0.8586652278900146,0.34282296895980835,0.6885309219360352,0.9221210479736328,0.7090839743614197,3.176328420639038,5.292989253997803
47,0.9265050888061523,0.3511139750480652,0.8743894100189209,0.49569177627563477,0.8574826121330261,0.3155056834220886,0.6918732523918152,0.7770505547523499,0.7248620390892029,2.7570323944091797,4.696393966674805,0.914361834526062,0.40025588870048523,0.874397337436676,0.5236350297927856,0.8579038977622986,0.34885668754577637,0.6919564604759216,0.9035066962242126,0.7194874286651611,3.1967122554779053,5.372966766357422
48,0.927424967288971,0.34226322174072266,0.8757216334342957,0.48180443048477173,0.8557380437850952,0.3064195215702057,0.6927616000175476,0.7615594267845154,0.7361541390419006,2.703399658203125,4.5954461097717285,0.9111900329589844,0.421343594789505,0.8718599081039429,0.5388211011886597,0.856635332107544,0.34810054302215576,0.6906877160072327,0.8915131092071533,0.7487946152687073,2.9416520595550537,5.141429901123047
49,0.9172111749649048,0.3682418763637543,0.8726447820663452,0.49439945816993713,0.855167031288147,0.3505235016345978,0.6929201483726501,0.7671677470207214,0.7574065327644348,2.0779736042022705,4.058305740356445,0.9133468866348267,0.4250122904777527,0.8699568510055542,0.5317906141281128,0.8563815355300903,0.36252880096435547,0.6899265050888062,0.9032526016235352,0.7893935441970825,2.114060163497925,4.336644649505615
50,0.9247605204582214,0.34283247590065,0.8745162487030029,0.4712807536125183,0.8545010089874268,0.3104555904865265,0.6936813592910767,0.763514518737793,0.7960412502288818,1.6314187049865723,3.5195016860961914,0.9232428073883057,0.3948439955711365,0.8724942803382874,0.5136116743087769,0.8573965430259705,0.34832295775413513,0.6897996664047241,0.8876845240592957,0.775183916091919,2.036011219024658,4.180474281311035
51,0.9370995163917542,0.31952470541000366,0.8766732215881348,0.4505646228790283,0.8550085425376892,0.29854971170425415,0.692793071269989,0.7396395206451416,0.7910613417625427,1.5185613632202148,3.3268394470214844,0.9298401474952698,0.3746790885925293,0.8752854466438293,0.4965433180332184,0.8558741211891174,0.3428470492362976,0.6895458698272705,0.8722770810127258,0.7963714599609375,1.944581389427185,4.030927658081055
52,0.9362431168556213,0.32616156339645386,0.8772441744804382,0.4683586359024048,0.8544059991836548,0.31417036056518555,0.6915243864059448,0.7615534067153931,0.8034636378288269,1.5977624654769897,3.468006134033203,0.9302207827568054,0.37209010124206543,0.8712255954742432,0.5163772702217102,0.8546053767204285,0.3962361812591553,0.6880234479904175,0.9191591739654541,0.7910428643226624,2.628750801086426,4.832613945007324
53,0.9408107399940491,0.3133661150932312,0.8787032961845398,0.4609117805957794,0.8528515100479126,0.3426911234855652,0.6899065971374512,0.7878852486610413,0.803558886051178,2.2647080421447754,4.169562339782715,0.9332656860351562,0.3520960807800293,0.8727480173110962,0.49826565384864807,0.8540979027748108,0.3613010048866272,0.687389075756073,0.9100809097290039,0.8122304081916809,2.1333491802215576,4.255093097686768
54,0.8483791351318359,0.6081777215003967,0.8444775938987732,0.6934270858764648,0.8453022241592407,0.4824797511100769,0.6774407625198364,1.044475793838501,0.7846537828445435,2.3797056674957275,5.20826530456543,0.7777214050292969,0.8555622696876526,0.8193352222442627,0.8816654086112976,0.8325297236442566,0.6802287697792053,0.6646791100502014,1.3112661838531494,0.7453691363334656,2.93205189704895,6.6607747077941895
55,0.8191334009170532,0.7077949047088623,0.8330584168434143,0.7999591827392578,0.8347393870353699,0.6171115636825562,0.6716042757034302,1.1948521137237549,0.7620058655738831,2.5130763053894043,5.832793712615967,0.8415376543998718,0.6696024537086487,0.8331641554832458,0.8050656914710999,0.8368433713912964,0.6163012385368347,0.6724182963371277,1.182822585105896,0.7655417323112488,2.581033706665039,5.854825496673584
56,0.8567214608192444,0.5830295085906982,0.8442872762680054,0.730339527130127,0.8367376923561096,0.5407608151435852,0.6752204298973083,1.0836724042892456,0.7767239212989807,2.2316763401031494,5.169477939605713,0.8675463199615479,0.5774177312850952,0.8464856743812561,0.7451624870300293,0.8379851579666138,0.5626820921897888,0.6743213534355164,1.087232232093811,0.7760719656944275,2.3944716453552246,5.3669657707214355
57,0.8804161548614502,0.5202658772468567,0.8521220684051514,0.6780279278755188,0.8358181118965149,0.49449706077575684,0.6743640303611755,0.9988223910331726,0.7865570783615112,2.0498862266540527,4.741498947143555,0.8783303499221802,0.5296559929847717,0.8511798977851868,0.7109411954879761,0.8337984681129456,0.5297374725341797,0.6735600829124451,1.03288733959198,0.7829231023788452,2.277064561843872,5.080286979675293
58,0.8928186297416687,0.4776685833930969,0.8593541979789734,0.6319632530212402,0.8338831663131714,0.47081196308135986,0.6754741668701172,0.95210200548172,0.7939161062240601,1.9022822380065918,4.434828281402588,0.8969804644584656,0.48728474974632263,0.8579040765762329,0.6652423739433289,0.8346865177154541,0.5124030709266663,0.6717839241027832,0.986114501953125,0.7914234399795532,2.1958045959472656,4.84684944152832
59,0.9073463082313538,0.43067994713783264,0.8664911389350891,0.5852517485618591,0.8347078561782837,0.4452042579650879,0.6744273900985718,0.9038419723510742,0.7999745607376099,1.771906852722168,4.1368842124938965,0.9042121171951294,0.45524513721466064,0.8622177243232727,0.6336752772331238,0.8345596790313721,0.49510711431503296,0.6700076460838318,0.9585751295089722,0.7931996583938599,2.1542842388153076,4.696887016296387
60,0.9166719317436218,0.39715006947517395,0.8690287470817566,0.5565608143806458,0.8339465260505676,0.4283508062362671,0.6746811270713806,0.8685850501060486,0.804193377494812,1.7018462419509888,3.952493190765381,0.9122050404548645,0.42505377531051636,0.8641207814216614,0.6169896721839905,0.8326565623283386,0.47844573855400085,0.6703882813453674,0.944719135761261,0.797259509563446,2.096684217453003,4.561892509460449
61,0.9225718379020691,0.3785381317138672,0.8729619979858398,0.5361489653587341,0.8335341811180115,0.4149820804595947,0.6744591593742371,0.8491379618644714,0.8084120154380798,1.6424165964126587,3.8212239742279053,0.9125856161117554,0.4247872233390808,0.86602383852005,0.6071068048477173,0.8321490287780762,0.47379201650619507,0.672037661075592,0.9382638335227966,0.8016999959945679,2.0955007076263428,4.539450645446777
62,0.9233331084251404,0.3786850571632385,0.8715028762817383,0.5404433608055115,0.8347710967063904,0.4160820245742798,0.6745225191116333,0.8537825345993042,0.8117109537124634,1.6379780769348145,3.8269715309143066,0.9100481867790222,0.4376683533191681,0.8647551536560059,0.5935612320899963,0.8379852175712585,0.4909288287162781,0.6696271300315857,0.9672133922576904,0.7994163036346436,2.1259114742279053,4.615283489227295
63,0.9136902689933777,0.4192003011703491,0.869536280632019,0.5692481994628906,0.8385142087936401,0.4632943570613861,0.6711603403091431,0.9076400399208069,0.8072701096534729,1.776788353919983,4.136171817779541,0.9075107574462891,0.4653454124927521,0.8647551536560059,0.6100078821182251,0.8411569595336914,0.5142554044723511,0.6706420183181763,0.9927508234977722,0.8010657429695129,2.141329050064087,4.72368860244751
64,0.9122629165649414,0.41820043325424194,0.8725496530532837,0.5582174062728882,0.8428914546966553,0.4542054533958435,0.6716994047164917,0.8981263041496277,0.8068260550498962,1.7392386198043823,4.06798791885376,0.9007865786552429,0.4820537269115448,0.8652626276016235,0.6362892985343933,0.8486424088478088,0.5250194668769836,0.6693733334541321,1.0116077661514282,0.7943414449691772,2.195842981338501,4.850813388824463
65,0.9076318144798279,0.4355442523956299,0.8712491393089294,0.5765311121940613,0.8455241322517395,0.467084676027298,0.6706843376159668,0.9176760911941528,0.8024487495422363,1.811995506286621,4.208831310272217,0.899010419845581,0.47945335507392883,0.8651357293128967,0.6394140124320984,0.845597505569458,0.5196225047111511,0.6678508520126343,0.9932937622070312,0.7949758768081665,2.1940958499908447,4.82588005065918
66,0.9126118421554565,0.4156990051269531,0.8761339783668518,0.5598095059394836,0.846063494682312,0.4513669013977051,0.6709383130073547,0.8928549885749817,0.8052401542663574,1.7371728420257568,4.056903839111328,0.9077645540237427,0.44682034850120544,0.8709718585014343,0.614083468914032,0.8467393517494202,0.500266432762146,0.66924649477005,0.9622982144355774,0.7985281944274902,2.1037917137145996,4.627260208129883
67,0.9193364381790161,0.3912949860095978,0.881145715713501,0.5346526503562927,0.8464759588241577,0.4427093267440796,0.6716994643211365,0.8720052242279053,0.8073652386665344,1.667397379875183,3.908060312271118,0.9089063405990601,0.4449825882911682,0.8713524341583252,0.5972363352775574,0.8471198678016663,0.5119951367378235,0.6678508520126343,0.9828146696090698,0.7973864078521729,2.118459939956665,4.655488967895508
68,0.9221912026405334,0.38844752311706543,0.8812409043312073,0.5264478921890259,0.8466978073120117,0.45225492119789124,0.6703037619590759,0.8761963248252869,0.8074604272842407,1.6973402500152588,3.9406867027282715,0.9137274622917175,0.41838350892066956,0.8761735558509827,0.5763481855392456,0.8500379323959351,0.503345251083374,0.6682314872741699,0.9605733156204224,0.8006850481033325,2.06445050239563,4.52310037612915
69,0.9272346496582031,0.3675158619880676,0.8844763040542603,0.5076143741607666,0.849172055721283,0.4385552406311035,0.6709700226783752,0.8478075265884399,0.8109496831893921,1.6151690483093262,3.7766621112823486,0.9176604747772217,0.4102216064929962,0.8754123449325562,0.5711520910263062,0.8504185080528259,0.5138912200927734,0.668358325958252,0.9585930109024048,0.8013194799423218,2.0679807662963867,4.521838665008545
