,loss,l0_loss,l1_loss,l2_loss,l3_loss,l4_loss,l5_loss,l0_TP,l0_FP,l0_TN,l0_FN,l0_acc,l0_auROC,l0_auPRC,l1_TP,l1_FP,l1_TN,l1_FN,l1_acc,l1_auROC,l1_auPRC,l2_TP,l2_FP,l2_TN,l2_FN,l2_acc,l2_auROC,l2_auPRC,l3_TP,l3_FP,l3_TN,l3_FN,l3_acc,l3_auROC,l3_auPRC,l4_TP,l4_FP,l4_TN,l4_FN,l4_acc,l4_auROC,l4_auPRC,l5_TP,l5_FP,l5_TN,l5_FN,l5_acc,l5_auROC,l5_auPRC,val_loss,val_l0_loss,val_l1_loss,val_l2_loss,val_l3_loss,val_l4_loss,val_l5_loss,val_l0_TP,val_l0_FP,val_l0_TN,val_l0_FN,val_l0_acc,val_l0_auROC,val_l0_auPRC,val_l1_TP,val_l1_FP,val_l1_TN,val_l1_FN,val_l1_acc,val_l1_auROC,val_l1_auPRC,val_l2_TP,val_l2_FP,val_l2_TN,val_l2_FN,val_l2_acc,val_l2_auROC,val_l2_auPRC,val_l3_TP,val_l3_FP,val_l3_TN,val_l3_FN,val_l3_acc,val_l3_auROC,val_l3_auPRC,val_l4_TP,val_l4_FP,val_l4_TN,val_l4_FN,val_l4_acc,val_l4_auROC,val_l4_auPRC,val_l5_TP,val_l5_FP,val_l5_TN,val_l5_FN,val_l5_acc,val_l5_auROC,val_l5_auPRC
0,32.44485092163086,1.1920930376163597e-07,1.2564353942871094,2.484109878540039,3.710364580154419,7.232579708099365,11.288337707519531,22374.0,0.0,0.0,18126.0,1.0,0.0,0.9999999403953552,1.0,19.0,161981.0,40499.0,0.5558765530586243,0.8166714310646057,0.5604747533798218,100.0,26.0,283474.0,40400.0,0.21824690699577332,0.7388074994087219,0.3521420955657959,0.0,0.0,891000.0,40500.0,0.4040493965148926,0.7936314940452576,0.2793155014514923,0.0,0.0,2268000.0,40500.0,0.27609875798225403,0.6245944499969482,0.10224826633930206,0.0,0.0,1741500.0,40500.0,0.17869135737419128,0.36542966961860657,0.06733468919992447,22.334087371826172,1.1920930376163597e-07,1.272855520248413,2.897904396057129,4.043937683105469,7.398876667022705,11.342575073242188,3954.0,0.0,0.0,546.0,1.0,0.0,1.0,0.0,0.0,18000.0,4500.0,0.6499999761581421,0.7918685674667358,0.42796409130096436,0.0,0.0,31500.0,4500.0,0.21422222256660461,0.559118926525116,0.20515967905521393,0.0,0.0,99000.0,4500.0,0.16688889265060425,0.7128974199295044,0.16533160209655762,0.0,0.0,252000.0,4500.0,0.253555566072464,0.6024441719055176,0.11497928947210312,0.0,0.0,193500.0,4500.0,0.19688889384269714,0.34156131744384766,0.06490468978881836
1,15.569849014282227,1.1920930376163597e-07,1.1345003843307495,2.325127601623535,3.2249579429626465,5.690714359283447,9.494873046875,22983.0,0.0,0.0,17517.0,1.0,0.0,1.0,87.0,0.0,162000.0,40413.0,0.6500987410545349,0.8759238123893738,0.7405588626861572,938.0,243.0,283257.0,39562.0,0.23913580179214478,0.8037669658660889,0.43520045280456543,0.0,0.0,891000.0,40500.0,0.5386666655540466,0.8576269745826721,0.3863344192504883,7823.0,1470.0,2266530.0,32677.0,0.3875061869621277,0.7675890922546387,0.3938682973384857,6285.0,1357.0,1740143.0,34215.0,0.22698765993118286,0.5277884602546692,0.28551313281059265,12.597982406616211,1.1920930376163597e-07,1.2476437091827393,2.9587035179138184,3.90231990814209,7.330802917480469,11.26193904876709,509.0,0.0,0.0,3991.0,1.0,0.0,1.0000001192092896,0.0,0.0,18000.0,4500.0,0.6520000100135803,0.809451699256897,0.4543909430503845,256.0,104.0,31396.0,4244.0,0.21422222256660461,0.506182849407196,0.17778578400611877,0.0,0.0,99000.0,4500.0,0.15133333206176758,0.7172859907150269,0.12472622096538544,0.0,0.0,252000.0,4500.0,0.046444445848464966,0.6658568978309631,0.04689203202724457,4.0,0.0,193500.0,4496.0,0.00844444427639246,0.41519951820373535,0.026659438386559486
2,8.53288745880127,1.1920930376163597e-07,1.045547604560852,2.270778179168701,2.8044934272766113,3.521820306777954,5.31309175491333,23144.0,0.0,0.0,17356.0,1.0,0.0,1.0,8173.0,58.0,161942.0,32327.0,0.6497530937194824,0.8862205147743225,0.7557814717292786,1140.0,397.0,283103.0,39360.0,0.24116049706935883,0.8147478699684143,0.4562658369541168,3549.0,416.0,890584.0,36951.0,0.5479259490966797,0.8784321546554565,0.5083105564117432,17662.0,3924.0,2264076.0,22838.0,0.5549876689910889,0.8773844242095947,0.5667373538017273,21596.0,3387.0,1738113.0,18904.0,0.5666419863700867,0.7819095253944397,0.5914210081100464,8.385626792907715,1.1920930376163597e-07,1.2110509872436523,2.723041296005249,3.20993971824646,6.0334930419921875,7.907505989074707,223.0,0.0,0.0,4277.0,1.0,0.0,1.0,0.0,0.0,18000.0,4500.0,0.6524444222450256,0.8479661345481873,0.5782685875892639,251.0,106.0,31394.0,4249.0,0.21422222256660461,0.6294090747833252,0.26770904660224915,229.0,82.0,98918.0,4271.0,0.4033333361148834,0.8310117125511169,0.37538138031959534,302.0,382.0,251618.0,4198.0,0.12644444406032562,0.7504191398620605,0.12697282433509827,947.0,268.0,193232.0,3553.0,0.41955554485321045,0.6023613810539246,0.26626884937286377
3,5.8649516105651855,1.1920930376163597e-07,0.9511078596115112,2.2217180728912354,2.4432759284973145,2.400489330291748,4.107975006103516,22822.0,0.0,0.0,17678.0,1.0,0.0,1.0,17029.0,313.0,161687.0,23471.0,0.6520246863365173,0.9046772718429565,0.7761090993881226,1846.0,451.0,283049.0,38654.0,0.379111111164093,0.8250486254692078,0.4709955155849457,16018.0,3277.0,887723.0,24482.0,0.5623456835746765,0.899764895439148,0.6608604192733765,20269.0,6525.0,2261475.0,20231.0,0.6136543154716492,0.921913206577301,0.6105520725250244,24644.0,3750.0,1737750.0,15856.0,0.6414321064949036,0.8438601493835449,0.6612957715988159,5.3715949058532715,1.1920930376163597e-07,1.2335610389709473,2.578038215637207,3.1288983821868896,2.778909206390381,3.5374345779418945,1393.0,0.0,0.0,3107.0,1.0,0.0,1.0,42.0,0.0,18000.0,4458.0,0.6546666622161865,0.8334559798240662,0.49892815947532654,224.0,67.0,31433.0,4276.0,0.2544444501399994,0.7059755921363831,0.32096126675605774,634.0,204.0,98796.0,3866.0,0.4528888761997223,0.8379458785057068,0.40488097071647644,1354.0,2704.0,249296.0,3146.0,0.32644444704055786,0.9082370400428772,0.24783416092395782,2267.0,1404.0,192096.0,2233.0,0.5113333463668823,0.8845313191413879,0.5607643723487854
4,4.490820407867432,1.1920930376163597e-07,0.8335694670677185,2.1239819526672363,2.134915590286255,1.3878659009933472,3.58288311958313,20666.0,0.0,0.0,19834.0,1.0,0.0,0.9999999403953552,19734.0,596.0,161404.0,20766.0,0.6535308361053467,0.9282882213592529,0.8078405857086182,4402.0,898.0,282602.0,36098.0,0.5893580317497253,0.8440021276473999,0.5154762864112854,19286.0,4793.0,886207.0,21214.0,0.6067654490470886,0.9198541641235352,0.7128584980964661,23157.0,7190.0,2260810.0,17343.0,0.6722962856292725,0.9649892449378967,0.7021974921226501,26954.0,3507.0,1737993.0,13546.0,0.6838024854660034,0.8727755546569824,0.714371383190155,5.093505859375,1.1920930376163597e-07,1.1814100742340088,2.6136393547058105,3.3712587356567383,2.980966091156006,5.3395609855651855,646.0,0.0,0.0,3854.0,1.0,0.0,0.9999999403953552,37.0,0.0,18000.0,4463.0,0.6537777781486511,0.8655224442481995,0.6040487289428711,588.0,165.0,31335.0,3912.0,0.2275555580854416,0.721638560295105,0.32305338978767395,749.0,463.0,98537.0,3751.0,0.23155555129051208,0.7846203446388245,0.24318668246269226,607.0,563.0,251437.0,3893.0,0.34066668152809143,0.8701537251472473,0.2433217167854309,1537.0,1001.0,192499.0,2963.0,0.4224444329738617,0.7849604487419128,0.3368064761161804
5,3.609476089477539,1.1920930376163597e-07,0.7458153963088989,2.0383877754211426,1.8284872770309448,1.2253148555755615,2.9553632736206055,21078.0,0.0,0.0,19422.0,1.0,0.0,1.0000001192092896,20874.0,736.0,161264.0,19626.0,0.6544691324234009,0.9365853071212769,0.822608232498169,6583.0,1675.0,281825.0,33917.0,0.6259999871253967,0.8592411279678345,0.5567023754119873,21637.0,5314.0,885686.0,18863.0,0.6559752821922302,0.934570848941803,0.7461315393447876,24096.0,5643.0,2262357.0,16404.0,0.7018518447875977,0.9714938998222351,0.7618092894554138,28723.0,3329.0,1738171.0,11777.0,0.7298765182495117,0.8983823657035828,0.7647026777267456,3.2920005321502686,1.1920930376163597e-07,0.7933220267295837,2.139972448348999,1.9097111225128174,1.2285006046295166,2.637136697769165,3143.0,0.0,0.0,1357.0,1.0,0.0,1.0,2080.0,33.0,17967.0,2420.0,0.6528888940811157,0.9298329949378967,0.8072172403335571,799.0,191.0,31309.0,3701.0,0.570888876914978,0.8406621217727661,0.5257877707481384,2218.0,476.0,98524.0,2282.0,0.6851111054420471,0.9309744238853455,0.7318425178527832,2564.0,948.0,251052.0,1936.0,0.6537777781486511,0.9756516218185425,0.7159619331359863,3068.0,597.0,192903.0,1432.0,0.7037777900695801,0.9126718044281006,0.7357243299484253
6,3.1028237342834473,1.1920930376163597e-07,0.713576078414917,2.021129608154297,1.6382315158843994,1.2141715288162231,2.84005069732666,20571.0,0.0,0.0,19929.0,1.0,0.0,0.9999999403953552,21178.0,1038.0,160962.0,19322.0,0.6544197797775269,0.9369879961013794,0.82158362865448,7039.0,1951.0,281549.0,33461.0,0.6375802755355835,0.8615284562110901,0.5781797766685486,23427.0,4847.0,886153.0,17073.0,0.6996790170669556,0.9438497424125671,0.7631906270980835,23698.0,6394.0,2261606.0,16802.0,0.6883703470230103,0.9713650941848755,0.7344256639480591,28735.0,3569.0,1737931.0,11765.0,0.7328147888183594,0.9016284942626953,0.7629656791687012,3.5493736267089844,1.1920930376163597e-07,0.8517388701438904,2.751425266265869,2.8083081245422363,2.4875106811523438,3.225400447845459,527.0,0.0,0.0,3973.0,1.0,0.0,1.0,2068.0,48.0,17952.0,2432.0,0.6539999842643738,0.9228212237358093,0.7987210154533386,787.0,204.0,31296.0,3713.0,0.24888889491558075,0.6407181024551392,0.3352716565132141,787.0,201.0,98799.0,3713.0,0.39622223377227783,0.848477303981781,0.4100790321826935,1260.0,2326.0,249674.0,3240.0,0.3540000021457672,0.9271755814552307,0.2586306929588318,2074.0,600.0,192900.0,2426.0,0.6097777485847473,0.8769246339797974,0.6013136506080627
7,2.566157579421997,1.1920930376163597e-07,0.6579986214637756,1.9441909790039062,1.3281939029693604,1.0695463418960571,1.9929298162460327,23712.0,0.0,0.0,16788.0,1.0,0.0,1.0,21559.0,932.0,161068.0,18941.0,0.6559259295463562,0.9444513320922852,0.8358528017997742,7632.0,2139.0,281361.0,32868.0,0.6544691324234009,0.8763490319252014,0.6275126934051514,26599.0,4535.0,886465.0,13901.0,0.7467654347419739,0.9564216732978821,0.8091111183166504,24204.0,5020.0,2262980.0,16296.0,0.7100493907928467,0.977969229221344,0.785947859287262,30976.0,3570.0,1737930.0,9524.0,0.789580225944519,0.934644341468811,0.8166877031326294,2.822617769241333,1.1920930376163597e-07,1.1227775812149048,2.5272417068481445,2.0930373668670654,2.312849283218384,1.7839514017105103,1927.0,0.0,0.0,2573.0,1.0,0.0,1.0,106.0,0.0,18000.0,4394.0,0.6553333401679993,0.8981879949569702,0.6023728847503662,773.0,549.0,30951.0,3727.0,0.3924444317817688,0.7299969792366028,0.3739127814769745,1281.0,524.0,98476.0,3219.0,0.5246666669845581,0.8967688083648682,0.512997567653656,1055.0,1487.0,250513.0,3445.0,0.3715555667877197,0.9322816729545593,0.2901310920715332,2797.0,1570.0,191930.0,1703.0,0.6240000128746033,0.9310276508331299,0.5784814953804016
8,2.2242214679718018,1.1920930376163597e-07,0.6418886780738831,1.9332373142242432,1.1769050359725952,1.0469298362731934,1.5177615880966187,25376.0,0.0,0.0,15124.0,1.0,0.0,1.0,21922.0,1083.0,160917.0,18578.0,0.657061755657196,0.948347270488739,0.8432549238204956,8039.0,2372.0,281128.0,32461.0,0.6738024950027466,0.8785803914070129,0.635499119758606,25699.0,4865.0,886135.0,14801.0,0.7327654361724854,0.9602359533309937,0.787945568561554,24778.0,5079.0,2262921.0,15722.0,0.71760493516922,0.9785076975822449,0.7922447919845581,32299.0,4077.0,1737423.0,8201.0,0.8168395161628723,0.9510931372642517,0.8378065824508667,2.7838704586029053,1.1920930376163597e-07,1.0689431428909302,2.545872926712036,1.9042751789093018,2.7212860584259033,2.137582778930664,3704.0,0.0,0.0,796.0,1.0,0.0,1.0,69.0,3.0,17997.0,4431.0,0.6537777781486511,0.8914192318916321,0.5835098028182983,604.0,136.0,31364.0,3896.0,0.23000000417232513,0.7353847026824951,0.3615928590297699,912.0,197.0,98803.0,3588.0,0.554888904094696,0.8944911360740662,0.5285583734512329,434.0,165.0,251835.0,4066.0,0.36177778244018555,0.879115879535675,0.3112410604953766,2716.0,1584.0,191916.0,1784.0,0.6073333621025085,0.9271500110626221,0.6160944104194641
9,1.9205228090286255,1.1920930376163597e-07,0.5937089323997498,1.8776211738586426,0.9968855977058411,0.9990165829658508,1.0826871395111084,23350.0,0.0,0.0,17150.0,1.0,0.0,1.0,22934.0,1100.0,160900.0,17566.0,0.6691358089447021,0.9551504254341125,0.8588006496429443,9525.0,2240.0,281260.0,30975.0,0.680197536945343,0.8872072696685791,0.672563910484314,27238.0,4937.0,886063.0,13262.0,0.7549629807472229,0.9680396318435669,0.8205814361572266,25462.0,4836.0,2263164.0,15038.0,0.7325432300567627,0.9799951910972595,0.806221067905426,33765.0,3682.0,1737818.0,6735.0,0.8512098789215088,0.9679463505744934,0.8859589695930481,3.7752208709716797,1.1920930376163597e-07,1.0950188636779785,3.308849811553955,3.675349473953247,2.783742904663086,5.479480266571045,1315.0,0.0,0.0,3185.0,1.0,0.0,1.0,105.0,3.0,17997.0,4395.0,0.7415555715560913,0.8993613719940186,0.631686806678772,956.0,3106.0,28394.0,3544.0,0.22866666316986084,0.6924063563346863,0.3256029188632965,991.0,1954.0,97046.0,3509.0,0.2464444488286972,0.7345726490020752,0.26348555088043213,1057.0,2013.0,249987.0,3443.0,0.37488889694213867,0.8765745759010315,0.2787396311759949,1649.0,336.0,193164.0,2851.0,0.3720000088214874,0.7715017199516296,0.4517531394958496
