t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,PR-AUC,F-max
0.696,35410,739,3103,79336,0.9676,0.9624,0.9796,0.9624,0.0204,0.9624,0.9908,0.9764,0.9948,0.9975,0.9805
0.697,35412,737,3109,79330,0.9676,0.9623,0.9796,0.9623,0.0204,0.9623,0.9908,0.9763,0.9948,0.9975,0.9805
0.698,35415,734,3114,79325,0.9676,0.9622,0.9797,0.9622,0.0203,0.9622,0.9908,0.9763,0.9948,0.9975,0.9805
0.699,35419,730,3123,79316,0.9675,0.9621,0.9798,0.9621,0.0202,0.9621,0.9909,0.9763,0.9948,0.9975,0.9805
0.7,35421,728,3131,79308,0.9675,0.962,0.9799,0.962,0.0201,0.962,0.9909,0.9762,0.9948,0.9975,0.9805
0.701,35421,728,3141,79298,0.9674,0.9619,0.9799,0.9619,0.0201,0.9619,0.9909,0.9762,0.9948,0.9975,0.9805
0.702,35421,728,3154,79285,0.9673,0.9617,0.9799,0.9617,0.0201,0.9617,0.9909,0.9761,0.9948,0.9975,0.9805
0.703,35423,726,3163,79276,0.9672,0.9616,0.9799,0.9616,0.0201,0.9616,0.9909,0.9761,0.9948,0.9975,0.9805
0.704,35425,724,3176,79263,0.9671,0.9615,0.98,0.9615,0.02,0.9615,0.9909,0.976,0.9948,0.9975,0.9805
0.705,35425,724,3183,79256,0.9671,0.9614,0.98,0.9614,0.02,0.9614,0.9909,0.9759,0.9948,0.9975,0.9805
0.706,35426,723,3192,79247,0.967,0.9613,0.98,0.9613,0.02,0.9613,0.991,0.9759,0.9948,0.9975,0.9805
0.707,35428,721,3231,79208,0.9667,0.9608,0.9801,0.9608,0.0199,0.9608,0.991,0.9757,0.9948,0.9975,0.9805
0.708,35430,719,3238,79201,0.9666,0.9607,0.9801,0.9607,0.0199,0.9607,0.991,0.9756,0.9948,0.9975,0.9805
0.709,35432,717,3248,79191,0.9666,0.9606,0.9802,0.9606,0.0198,0.9606,0.991,0.9756,0.9948,0.9975,0.9805
0.71,35433,716,3259,79180,0.9665,0.9605,0.9802,0.9605,0.0198,0.9605,0.991,0.9755,0.9948,0.9975,0.9805
0.711,35434,715,3266,79173,0.9664,0.9604,0.9802,0.9604,0.0198,0.9604,0.991,0.9755,0.9948,0.9975,0.9805
0.712,35435,714,3279,79160,0.9663,0.9602,0.9802,0.9602,0.0198,0.9602,0.9911,0.9754,0.9948,0.9975,0.9805
0.713,35437,712,3288,79151,0.9663,0.9601,0.9803,0.9601,0.0197,0.9601,0.9911,0.9754,0.9948,0.9975,0.9805
0.714,35439,710,3307,79132,0.9661,0.9599,0.9804,0.9599,0.0196,0.9599,0.9911,0.9752,0.9948,0.9975,0.9805
0.715,35439,710,3314,79125,0.9661,0.9598,0.9804,0.9598,0.0196,0.9598,0.9911,0.9752,0.9948,0.9975,0.9805
0.716,35443,706,3324,79115,0.966,0.9597,0.9805,0.9597,0.0195,0.9597,0.9912,0.9752,0.9948,0.9975,0.9805
0.717,35445,704,3327,79112,0.966,0.9596,0.9805,0.9596,0.0195,0.9596,0.9912,0.9752,0.9948,0.9975,0.9805
0.718,35448,701,3332,79107,0.966,0.9596,0.9806,0.9596,0.0194,0.9596,0.9912,0.9751,0.9948,0.9975,0.9805
0.719,35450,699,3337,79102,0.966,0.9595,0.9807,0.9595,0.0193,0.9595,0.9912,0.9751,0.9948,0.9975,0.9805
0.72,35454,695,3349,79090,0.9659,0.9594,0.9808,0.9594,0.0192,0.9594,0.9913,0.9751,0.9948,0.9975,0.9805
0.721,35454,695,3361,79078,0.9658,0.9592,0.9808,0.9592,0.0192,0.9592,0.9913,0.975,0.9948,0.9975,0.9805
0.722,35456,693,3371,79068,0.9657,0.9591,0.9808,0.9591,0.0192,0.9591,0.9913,0.9749,0.9948,0.9975,0.9805
0.723,35457,692,3383,79056,0.9656,0.959,0.9809,0.959,0.0191,0.959,0.9913,0.9749,0.9948,0.9975,0.9805
0.724,35457,692,3392,79047,0.9656,0.9589,0.9809,0.9589,0.0191,0.9589,0.9913,0.9748,0.9948,0.9975,0.9805
0.725,35458,691,3400,79039,0.9655,0.9588,0.9809,0.9588,0.0191,0.9588,0.9913,0.9748,0.9948,0.9975,0.9805
0.726,35460,689,3408,79031,0.9655,0.9587,0.9809,0.9587,0.0191,0.9587,0.9914,0.9747,0.9948,0.9975,0.9805
0.727,35461,688,3424,79015,0.9653,0.9585,0.981,0.9585,0.019,0.9585,0.9914,0.9746,0.9948,0.9975,0.9805
0.728,35464,685,3435,79004,0.9653,0.9583,0.9811,0.9583,0.0189,0.9583,0.9914,0.9746,0.9948,0.9975,0.9805
0.729,35466,683,3442,78997,0.9652,0.9582,0.9811,0.9582,0.0189,0.9582,0.9914,0.9746,0.9948,0.9975,0.9805
0.73,35468,681,3444,78995,0.9652,0.9582,0.9812,0.9582,0.0188,0.9582,0.9915,0.9746,0.9948,0.9975,0.9805
0.731,35469,680,3453,78986,0.9651,0.9581,0.9812,0.9581,0.0188,0.9581,0.9915,0.9745,0.9948,0.9975,0.9805
0.732,35470,679,3458,78981,0.9651,0.9581,0.9812,0.9581,0.0188,0.9581,0.9915,0.9745,0.9948,0.9975,0.9805
0.733,35472,677,3466,78973,0.9651,0.958,0.9813,0.958,0.0187,0.958,0.9915,0.9744,0.9948,0.9975,0.9805
0.734,35475,674,3474,78965,0.965,0.9579,0.9814,0.9579,0.0186,0.9579,0.9915,0.9744,0.9948,0.9975,0.9805
0.735,35478,671,3482,78957,0.965,0.9578,0.9814,0.9578,0.0186,0.9578,0.9916,0.9744,0.9948,0.9975,0.9805
0.736,35479,670,3488,78951,0.9649,0.9577,0.9815,0.9577,0.0185,0.9577,0.9916,0.9743,0.9948,0.9975,0.9805
0.737,35481,668,3494,78945,0.9649,0.9576,0.9815,0.9576,0.0185,0.9576,0.9916,0.9743,0.9948,0.9975,0.9805
0.738,35482,667,3503,78936,0.9648,0.9575,0.9815,0.9575,0.0185,0.9575,0.9916,0.9743,0.9948,0.9975,0.9805
0.739,35487,662,3507,78932,0.9648,0.9575,0.9817,0.9575,0.0183,0.9575,0.9917,0.9743,0.9948,0.9975,0.9805
0.74,35487,662,3519,78920,0.9647,0.9573,0.9817,0.9573,0.0183,0.9573,0.9917,0.9742,0.9948,0.9975,0.9805
0.741,35491,658,3524,78915,0.9647,0.9573,0.9818,0.9573,0.0182,0.9573,0.9917,0.9742,0.9948,0.9975,0.9805
0.742,35493,656,3532,78907,0.9647,0.9572,0.9819,0.9572,0.0181,0.9572,0.9918,0.9741,0.9948,0.9975,0.9805
0.743,35494,655,3538,78901,0.9646,0.9571,0.9819,0.9571,0.0181,0.9571,0.9918,0.9741,0.9948,0.9975,0.9805
0.744,35495,654,3545,78894,0.9646,0.957,0.9819,0.957,0.0181,0.957,0.9918,0.9741,0.9948,0.9975,0.9805
0.745,35499,650,3553,78886,0.9646,0.9569,0.982,0.9569,0.018,0.9569,0.9918,0.9741,0.9948,0.9975,0.9805
0.746,35502,647,3560,78879,0.9645,0.9568,0.9821,0.9568,0.0179,0.9568,0.9919,0.974,0.9948,0.9975,0.9805
0.747,35504,645,3576,78863,0.9644,0.9566,0.9822,0.9566,0.0178,0.9566,0.9919,0.9739,0.9948,0.9975,0.9805
0.748,35506,643,3581,78858,0.9644,0.9566,0.9822,0.9566,0.0178,0.9566,0.9919,0.9739,0.9948,0.9975,0.9805
0.749,35509,640,3598,78841,0.9643,0.9564,0.9823,0.9564,0.0177,0.9564,0.9919,0.9738,0.9948,0.9975,0.9805
0.75,35516,633,3608,78831,0.9642,0.9562,0.9825,0.9562,0.0175,0.9562,0.992,0.9738,0.9948,0.9975,0.9805
0.751,35517,632,3615,78824,0.9642,0.9561,0.9825,0.9561,0.0175,0.9561,0.992,0.9738,0.9948,0.9975,0.9805
0.752,35518,631,3622,78817,0.9641,0.9561,0.9825,0.9561,0.0175,0.9561,0.9921,0.9737,0.9948,0.9975,0.9805
0.753,35520,629,3639,78800,0.964,0.9559,0.9826,0.9559,0.0174,0.9559,0.9921,0.9736,0.9948,0.9975,0.9805
0.754,35520,629,3645,78794,0.964,0.9558,0.9826,0.9558,0.0174,0.9558,0.9921,0.9736,0.9948,0.9975,0.9805
0.755,35521,628,3651,78788,0.9639,0.9557,0.9826,0.9557,0.0174,0.9557,0.9921,0.9736,0.9948,0.9975,0.9805
0.756,35521,628,3662,78777,0.9638,0.9556,0.9826,0.9556,0.0174,0.9556,0.9921,0.9735,0.9948,0.9975,0.9805
0.757,35522,627,3673,78766,0.9637,0.9554,0.9827,0.9554,0.0173,0.9554,0.9921,0.9734,0.9948,0.9975,0.9805
0.758,35523,626,3681,78758,0.9637,0.9553,0.9827,0.9553,0.0173,0.9553,0.9921,0.9734,0.9948,0.9975,0.9805
0.759,35524,625,3685,78754,0.9637,0.9553,0.9827,0.9553,0.0173,0.9553,0.9921,0.9734,0.9948,0.9975,0.9805
0.76,35528,621,3698,78741,0.9636,0.9551,0.9828,0.9551,0.0172,0.9551,0.9922,0.9733,0.9948,0.9975,0.9805
0.761,35531,618,3703,78736,0.9636,0.9551,0.9829,0.9551,0.0171,0.9551,0.9922,0.9733,0.9948,0.9975,0.9805
0.762,35535,614,3712,78727,0.9635,0.955,0.983,0.955,0.017,0.955,0.9923,0.9733,0.9948,0.9975,0.9805
0.763,35535,614,3724,78715,0.9634,0.9548,0.983,0.9548,0.017,0.9548,0.9923,0.9732,0.9948,0.9975,0.9805
0.764,35535,614,3735,78704,0.9633,0.9547,0.983,0.9547,0.017,0.9547,0.9923,0.9731,0.9948,0.9975,0.9805
0.765,35538,611,3742,78697,0.9633,0.9546,0.9831,0.9546,0.0169,0.9546,0.9923,0.9731,0.9948,0.9975,0.9805
0.766,35543,606,3750,78689,0.9633,0.9545,0.9832,0.9545,0.0168,0.9545,0.9924,0.9731,0.9948,0.9975,0.9805
0.767,35544,605,3758,78681,0.9632,0.9544,0.9833,0.9544,0.0167,0.9544,0.9924,0.973,0.9948,0.9975,0.9805
0.768,35545,604,3764,78675,0.9632,0.9543,0.9833,0.9543,0.0167,0.9543,0.9924,0.973,0.9948,0.9975,0.9805
0.769,35546,603,3772,78667,0.9631,0.9542,0.9833,0.9542,0.0167,0.9542,0.9924,0.9729,0.9948,0.9975,0.9805
0.77,35547,602,3778,78661,0.9631,0.9542,0.9833,0.9542,0.0167,0.9542,0.9924,0.9729,0.9948,0.9975,0.9805
0.771,35552,597,3791,78648,0.963,0.954,0.9835,0.954,0.0165,0.954,0.9925,0.9729,0.9948,0.9975,0.9805
0.772,35555,594,3800,78639,0.9629,0.9539,0.9836,0.9539,0.0164,0.9539,0.9925,0.9728,0.9948,0.9975,0.9805
0.773,35557,592,3803,78636,0.9629,0.9539,0.9836,0.9539,0.0164,0.9539,0.9925,0.9728,0.9948,0.9975,0.9805
0.774,35559,590,3809,78630,0.9629,0.9538,0.9837,0.9538,0.0163,0.9538,0.9926,0.9728,0.9948,0.9975,0.9805
0.775,35561,588,3823,78616,0.9628,0.9536,0.9837,0.9536,0.0163,0.9536,0.9926,0.9727,0.9948,0.9975,0.9805
0.776,35563,586,3833,78606,0.9627,0.9535,0.9838,0.9535,0.0162,0.9535,0.9926,0.9727,0.9948,0.9975,0.9805
0.777,35566,583,3846,78593,0.9627,0.9533,0.9839,0.9533,0.0161,0.9533,0.9926,0.9726,0.9948,0.9975,0.9805
0.778,35569,580,3857,78582,0.9626,0.9532,0.984,0.9532,0.016,0.9532,0.9927,0.9725,0.9948,0.9975,0.9805
0.779,35570,579,3869,78570,0.9625,0.9531,0.984,0.9531,0.016,0.9531,0.9927,0.9725,0.9948,0.9975,0.9805
0.78,35574,575,3876,78563,0.9625,0.953,0.9841,0.953,0.0159,0.953,0.9927,0.9725,0.9948,0.9975,0.9805
0.781,35575,574,3881,78558,0.9624,0.9529,0.9841,0.9529,0.0159,0.9529,0.9927,0.9724,0.9948,0.9975,0.9805
0.782,35575,574,3894,78545,0.9623,0.9528,0.9841,0.9528,0.0159,0.9528,0.9927,0.9723,0.9948,0.9975,0.9805
0.783,35577,572,3905,78534,0.9622,0.9526,0.9842,0.9526,0.0158,0.9526,0.9928,0.9723,0.9948,0.9975,0.9805
0.784,35578,571,3919,78520,0.9621,0.9525,0.9842,0.9525,0.0158,0.9525,0.9928,0.9722,0.9948,0.9975,0.9805
0.785,35579,570,3924,78515,0.9621,0.9524,0.9842,0.9524,0.0158,0.9524,0.9928,0.9722,0.9948,0.9975,0.9805
0.786,35580,569,3933,78506,0.962,0.9523,0.9843,0.9523,0.0157,0.9523,0.9928,0.9721,0.9948,0.9975,0.9805
0.787,35583,566,3950,78489,0.9619,0.9521,0.9843,0.9521,0.0157,0.9521,0.9928,0.972,0.9948,0.9975,0.9805
0.788,35587,562,3967,78472,0.9618,0.9519,0.9845,0.9519,0.0155,0.9519,0.9929,0.972,0.9948,0.9975,0.9805
0.789,35593,556,3978,78461,0.9618,0.9517,0.9846,0.9517,0.0154,0.9517,0.993,0.9719,0.9948,0.9975,0.9805
0.79,35595,554,3990,78449,0.9617,0.9516,0.9847,0.9516,0.0153,0.9516,0.993,0.9719,0.9948,0.9975,0.9805
0.791,35595,554,3999,78440,0.9616,0.9515,0.9847,0.9515,0.0153,0.9515,0.993,0.9718,0.9948,0.9975,0.9805
0.792,35596,553,4011,78428,0.9615,0.9513,0.9847,0.9513,0.0153,0.9513,0.993,0.9717,0.9948,0.9975,0.9805
0.793,35599,550,4019,78420,0.9615,0.9512,0.9848,0.9512,0.0152,0.9512,0.993,0.9717,0.9948,0.9975,0.9805
0.794,35600,549,4027,78412,0.9614,0.9512,0.9848,0.9512,0.0152,0.9512,0.993,0.9716,0.9948,0.9975,0.9805
0.795,35601,548,4038,78401,0.9613,0.951,0.9848,0.951,0.0152,0.951,0.9931,0.9716,0.9948,0.9975,0.9805
0.796,35603,546,4047,78392,0.9613,0.9509,0.9849,0.9509,0.0151,0.9509,0.9931,0.9715,0.9948,0.9975,0.9805
0.797,35608,541,4060,78379,0.9612,0.9508,0.985,0.9508,0.015,0.9508,0.9931,0.9715,0.9948,0.9975,0.9805
0.798,35609,540,4068,78371,0.9611,0.9507,0.9851,0.9507,0.0149,0.9507,0.9932,0.9714,0.9948,0.9975,0.9805
0.799,35609,540,4077,78362,0.9611,0.9505,0.9851,0.9505,0.0149,0.9505,0.9932,0.9714,0.9948,0.9975,0.9805
0.8,35610,539,4088,78351,0.961,0.9504,0.9851,0.9504,0.0149,0.9504,0.9932,0.9713,0.9948,0.9975,0.9805
0.801,35614,535,4098,78341,0.9609,0.9503,0.9852,0.9503,0.0148,0.9503,0.9932,0.9713,0.9948,0.9975,0.9805
0.802,35616,533,4106,78333,0.9609,0.9502,0.9853,0.9502,0.0147,0.9502,0.9932,0.9712,0.9948,0.9975,0.9805
0.803,35616,533,4112,78327,0.9608,0.9501,0.9853,0.9501,0.0147,0.9501,0.9932,0.9712,0.9948,0.9975,0.9805
0.804,35617,532,4126,78313,0.9607,0.95,0.9853,0.95,0.0147,0.95,0.9933,0.9711,0.9948,0.9975,0.9805
0.805,35619,530,4138,78301,0.9606,0.9498,0.9853,0.9498,0.0147,0.9498,0.9933,0.9711,0.9948,0.9975,0.9805
0.806,35620,529,4150,78289,0.9605,0.9497,0.9854,0.9497,0.0146,0.9497,0.9933,0.971,0.9948,0.9975,0.9805
0.807,35623,526,4165,78274,0.9604,0.9495,0.9854,0.9495,0.0146,0.9495,0.9933,0.9709,0.9948,0.9975,0.9805
0.808,35624,525,4183,78256,0.9603,0.9493,0.9855,0.9493,0.0145,0.9493,0.9933,0.9708,0.9948,0.9975,0.9805
0.809,35626,523,4199,78240,0.9602,0.9491,0.9855,0.9491,0.0145,0.9491,0.9934,0.9707,0.9948,0.9975,0.9805
0.81,35629,520,4209,78230,0.9601,0.9489,0.9856,0.9489,0.0144,0.9489,0.9934,0.9707,0.9948,0.9975,0.9805
0.811,35630,519,4218,78221,0.9601,0.9488,0.9856,0.9488,0.0144,0.9488,0.9934,0.9706,0.9948,0.9975,0.9805
0.812,35635,514,4227,78212,0.96,0.9487,0.9858,0.9487,0.0142,0.9487,0.9935,0.9706,0.9948,0.9975,0.9805
0.813,35638,511,4231,78208,0.96,0.9487,0.9859,0.9487,0.0141,0.9487,0.9935,0.9706,0.9948,0.9975,0.9805
0.814,35643,506,4245,78194,0.9599,0.9485,0.986,0.9485,0.014,0.9485,0.9936,0.9705,0.9948,0.9975,0.9805
0.815,35645,504,4250,78189,0.9599,0.9484,0.9861,0.9484,0.0139,0.9484,0.9936,0.9705,0.9948,0.9975,0.9805
0.816,35646,503,4262,78177,0.9598,0.9483,0.9861,0.9483,0.0139,0.9483,0.9936,0.9704,0.9948,0.9975,0.9805
0.817,35648,501,4279,78160,0.9597,0.9481,0.9861,0.9481,0.0139,0.9481,0.9936,0.9703,0.9948,0.9975,0.9805
0.818,35652,497,4285,78154,0.9597,0.948,0.9863,0.948,0.0137,0.948,0.9937,0.9703,0.9948,0.9975,0.9805
0.819,35656,493,4300,78139,0.9596,0.9478,0.9864,0.9478,0.0136,0.9478,0.9937,0.9702,0.9948,0.9975,0.9805
0.82,35658,491,4317,78122,0.9595,0.9476,0.9864,0.9476,0.0136,0.9476,0.9938,0.9701,0.9948,0.9975,0.9805
0.821,35661,488,4320,78119,0.9595,0.9476,0.9865,0.9476,0.0135,0.9476,0.9938,0.9701,0.9948,0.9975,0.9805
0.822,35666,483,4327,78112,0.9594,0.9475,0.9866,0.9475,0.0134,0.9475,0.9939,0.9701,0.9948,0.9975,0.9805
0.823,35669,480,4341,78098,0.9593,0.9473,0.9867,0.9473,0.0133,0.9473,0.9939,0.9701,0.9948,0.9975,0.9805
0.824,35670,479,4353,78086,0.9593,0.9472,0.9867,0.9472,0.0133,0.9472,0.9939,0.97,0.9948,0.9975,0.9805
0.825,35671,478,4359,78080,0.9592,0.9471,0.9868,0.9471,0.0132,0.9471,0.9939,0.97,0.9948,0.9975,0.9805
0.826,35672,477,4369,78070,0.9591,0.947,0.9868,0.947,0.0132,0.947,0.9939,0.9699,0.9948,0.9975,0.9805
0.827,35674,475,4386,78053,0.959,0.9468,0.9869,0.9468,0.0131,0.9468,0.994,0.9698,0.9948,0.9975,0.9805
0.828,35676,473,4397,78042,0.9589,0.9467,0.9869,0.9467,0.0131,0.9467,0.994,0.9697,0.9948,0.9975,0.9805
0.829,35680,469,4405,78034,0.9589,0.9466,0.987,0.9466,0.013,0.9466,0.994,0.9697,0.9948,0.9975,0.9805
0.83,35682,467,4413,78026,0.9588,0.9465,0.9871,0.9465,0.0129,0.9465,0.9941,0.9697,0.9948,0.9975,0.9805
0.831,35687,462,4421,78018,0.9588,0.9464,0.9872,0.9464,0.0128,0.9464,0.9941,0.9697,0.9948,0.9975,0.9805
0.832,35689,460,4439,78000,0.9587,0.9462,0.9873,0.9462,0.0127,0.9462,0.9941,0.9696,0.9948,0.9975,0.9805
0.833,35691,458,4452,77987,0.9586,0.946,0.9873,0.946,0.0127,0.946,0.9942,0.9695,0.9948,0.9975,0.9805
0.834,35691,458,4460,77979,0.9585,0.9459,0.9873,0.9459,0.0127,0.9459,0.9942,0.9694,0.9948,0.9975,0.9805
0.835,35695,454,4466,77973,0.9585,0.9458,0.9874,0.9458,0.0126,0.9458,0.9942,0.9694,0.9948,0.9975,0.9805
0.836,35695,454,4480,77959,0.9584,0.9457,0.9874,0.9457,0.0126,0.9457,0.9942,0.9693,0.9948,0.9975,0.9805
0.837,35696,453,4489,77950,0.9583,0.9455,0.9875,0.9455,0.0125,0.9455,0.9942,0.9693,0.9948,0.9975,0.9805
0.838,35697,452,4506,77933,0.9582,0.9453,0.9875,0.9453,0.0125,0.9453,0.9942,0.9692,0.9948,0.9975,0.9805
0.839,35698,451,4524,77915,0.958,0.9451,0.9875,0.9451,0.0125,0.9451,0.9942,0.9691,0.9948,0.9975,0.9805
0.84,35699,450,4529,77910,0.958,0.9451,0.9876,0.9451,0.0124,0.9451,0.9943,0.969,0.9948,0.9975,0.9805
0.841,35704,445,4544,77895,0.9579,0.9449,0.9877,0.9449,0.0123,0.9449,0.9943,0.969,0.9948,0.9975,0.9805
0.842,35708,441,4564,77875,0.9578,0.9446,0.9878,0.9446,0.0122,0.9446,0.9944,0.9689,0.9948,0.9975,0.9805
0.843,35709,440,4577,77862,0.9577,0.9445,0.9878,0.9445,0.0122,0.9445,0.9944,0.9688,0.9948,0.9975,0.9805
0.844,35709,440,4588,77851,0.9576,0.9443,0.9878,0.9443,0.0122,0.9443,0.9944,0.9687,0.9948,0.9975,0.9805
0.845,35709,440,4602,77837,0.9575,0.9442,0.9878,0.9442,0.0122,0.9442,0.9944,0.9686,0.9948,0.9975,0.9805
0.846,35713,436,4608,77831,0.9575,0.9441,0.9879,0.9441,0.0121,0.9441,0.9944,0.9686,0.9948,0.9975,0.9805
0.847,35716,433,4622,77817,0.9574,0.9439,0.988,0.9439,0.012,0.9439,0.9945,0.9685,0.9948,0.9975,0.9805
0.848,35718,431,4636,77803,0.9573,0.9438,0.9881,0.9438,0.0119,0.9438,0.9945,0.9685,0.9948,0.9975,0.9805
0.849,35718,431,4648,77791,0.9572,0.9436,0.9881,0.9436,0.0119,0.9436,0.9945,0.9684,0.9948,0.9975,0.9805
0.85,35720,429,4666,77773,0.957,0.9434,0.9881,0.9434,0.0119,0.9434,0.9945,0.9683,0.9948,0.9975,0.9805
0.851,35724,425,4684,77755,0.9569,0.9432,0.9882,0.9432,0.0118,0.9432,0.9946,0.9682,0.9948,0.9975,0.9805
0.852,35729,420,4692,77747,0.9569,0.9431,0.9884,0.9431,0.0116,0.9431,0.9946,0.9682,0.9948,0.9975,0.9805
0.853,35731,418,4703,77736,0.9568,0.943,0.9884,0.943,0.0116,0.943,0.9947,0.9681,0.9948,0.9975,0.9805
0.854,35732,417,4722,77717,0.9567,0.9427,0.9885,0.9427,0.0115,0.9427,0.9947,0.968,0.9948,0.9975,0.9805
0.855,35737,412,4740,77699,0.9566,0.9425,0.9886,0.9425,0.0114,0.9425,0.9947,0.9679,0.9948,0.9975,0.9805
0.856,35738,411,4757,77682,0.9564,0.9423,0.9886,0.9423,0.0114,0.9423,0.9947,0.9678,0.9948,0.9975,0.9805
0.857,35739,410,4766,77673,0.9564,0.9422,0.9887,0.9422,0.0113,0.9422,0.9947,0.9678,0.9948,0.9975,0.9805
0.858,35742,407,4781,77658,0.9563,0.942,0.9887,0.942,0.0113,0.942,0.9948,0.9677,0.9948,0.9975,0.9805
0.859,35746,403,4798,77641,0.9561,0.9418,0.9889,0.9418,0.0111,0.9418,0.9948,0.9676,0.9948,0.9975,0.9805
0.86,35749,400,4816,77623,0.956,0.9416,0.9889,0.9416,0.0111,0.9416,0.9949,0.9675,0.9948,0.9975,0.9805
0.861,35751,398,4829,77610,0.9559,0.9414,0.989,0.9414,0.011,0.9414,0.9949,0.9674,0.9948,0.9975,0.9805
0.862,35754,395,4845,77594,0.9558,0.9412,0.9891,0.9412,0.0109,0.9412,0.9949,0.9673,0.9948,0.9975,0.9805
0.863,35755,394,4857,77582,0.9557,0.9411,0.9891,0.9411,0.0109,0.9411,0.9949,0.9673,0.9948,0.9975,0.9805
0.864,35756,393,4877,77562,0.9556,0.9408,0.9891,0.9408,0.0109,0.9408,0.995,0.9671,0.9948,0.9975,0.9805
0.865,35759,390,4899,77540,0.9554,0.9406,0.9892,0.9406,0.0108,0.9406,0.995,0.967,0.9948,0.9975,0.9805
0.866,35760,389,4913,77526,0.9553,0.9404,0.9892,0.9404,0.0108,0.9404,0.995,0.9669,0.9948,0.9975,0.9805
0.867,35761,388,4934,77505,0.9551,0.9401,0.9893,0.9401,0.0107,0.9401,0.995,0.9668,0.9948,0.9975,0.9805
0.868,35761,388,4946,77493,0.955,0.94,0.9893,0.94,0.0107,0.94,0.995,0.9667,0.9948,0.9975,0.9805
0.869,35764,385,4961,77478,0.9549,0.9398,0.9893,0.9398,0.0107,0.9398,0.9951,0.9667,0.9948,0.9975,0.9805
0.87,35764,385,4978,77461,0.9548,0.9396,0.9893,0.9396,0.0107,0.9396,0.9951,0.9665,0.9948,0.9975,0.9805
0.871,35769,380,4998,77441,0.9546,0.9394,0.9895,0.9394,0.0105,0.9394,0.9951,0.9664,0.9948,0.9975,0.9805
0.872,35773,376,5017,77422,0.9545,0.9391,0.9896,0.9391,0.0104,0.9391,0.9952,0.9663,0.9948,0.9975,0.9805
0.873,35774,375,5039,77400,0.9543,0.9389,0.9896,0.9389,0.0104,0.9389,0.9952,0.9662,0.9948,0.9975,0.9805
0.874,35774,375,5055,77384,0.9542,0.9387,0.9896,0.9387,0.0104,0.9387,0.9952,0.9661,0.9948,0.9975,0.9805
0.875,35775,374,5077,77362,0.954,0.9384,0.9897,0.9384,0.0103,0.9384,0.9952,0.966,0.9948,0.9975,0.9805
0.876,35776,373,5088,77351,0.9539,0.9383,0.9897,0.9383,0.0103,0.9383,0.9952,0.9659,0.9948,0.9975,0.9805
0.877,35776,373,5109,77330,0.9538,0.938,0.9897,0.938,0.0103,0.938,0.9952,0.9658,0.9948,0.9975,0.9805
0.878,35776,373,5120,77319,0.9537,0.9379,0.9897,0.9379,0.0103,0.9379,0.9952,0.9657,0.9948,0.9975,0.9805
0.879,35776,373,5134,77305,0.9536,0.9377,0.9897,0.9377,0.0103,0.9377,0.9952,0.9656,0.9948,0.9975,0.9805
0.88,35780,369,5149,77290,0.9535,0.9375,0.9898,0.9375,0.0102,0.9375,0.9952,0.9655,0.9948,0.9975,0.9805
0.881,35781,368,5164,77275,0.9534,0.9374,0.9898,0.9374,0.0102,0.9374,0.9953,0.9654,0.9948,0.9975,0.9805
0.882,35782,367,5175,77264,0.9533,0.9372,0.9898,0.9372,0.0102,0.9372,0.9953,0.9654,0.9948,0.9975,0.9805
0.883,35784,365,5196,77243,0.9531,0.937,0.9899,0.937,0.0101,0.937,0.9953,0.9653,0.9948,0.9975,0.9805
0.884,35785,364,5207,77232,0.953,0.9368,0.9899,0.9368,0.0101,0.9368,0.9953,0.9652,0.9948,0.9975,0.9805
0.885,35789,360,5226,77213,0.9529,0.9366,0.99,0.9366,0.01,0.9366,0.9954,0.9651,0.9948,0.9975,0.9805
0.886,35789,360,5241,77198,0.9528,0.9364,0.99,0.9364,0.01,0.9364,0.9954,0.965,0.9948,0.9975,0.9805
0.887,35792,357,5267,77172,0.9526,0.9361,0.9901,0.9361,0.0099,0.9361,0.9954,0.9648,0.9948,0.9975,0.9805
0.888,35793,356,5280,77159,0.9525,0.936,0.9902,0.936,0.0098,0.936,0.9954,0.9648,0.9948,0.9975,0.9805
0.889,35793,356,5297,77142,0.9523,0.9357,0.9902,0.9357,0.0098,0.9357,0.9954,0.9647,0.9948,0.9975,0.9805
0.89,35793,356,5314,77125,0.9522,0.9355,0.9902,0.9355,0.0098,0.9355,0.9954,0.9645,0.9948,0.9975,0.9805
0.891,35795,354,5333,77106,0.952,0.9353,0.9902,0.9353,0.0098,0.9353,0.9954,0.9644,0.9948,0.9975,0.9805
0.892,35796,353,5353,77086,0.9519,0.9351,0.9902,0.9351,0.0098,0.9351,0.9954,0.9643,0.9948,0.9975,0.9805
0.893,35797,352,5374,77065,0.9517,0.9348,0.9903,0.9348,0.0097,0.9348,0.9955,0.9642,0.9948,0.9975,0.9805
0.894,35801,348,5390,77049,0.9516,0.9346,0.9904,0.9346,0.0096,0.9346,0.9955,0.9641,0.9948,0.9975,0.9805
0.895,35803,346,5423,77016,0.9514,0.9342,0.9904,0.9342,0.0096,0.9342,0.9955,0.9639,0.9948,0.9975,0.9805
0.896,35806,343,5443,76996,0.9512,0.934,0.9905,0.934,0.0095,0.934,0.9956,0.9638,0.9948,0.9975,0.9805
