epoch,loss,output_1_acc,output_1_loss,output_2_acc,output_2_loss,output_3_acc,output_3_loss,output_4_acc,output_4_loss,output_5_acc,output_5_loss,output_6_acc,output_6_loss,val_loss,val_output_1_acc,val_output_1_loss,val_output_2_acc,val_output_2_loss,val_output_3_acc,val_output_3_loss,val_output_4_acc,val_output_4_loss,val_output_5_acc,val_output_5_loss,val_output_6_acc,val_output_6_loss
0,911.4813842773438,0.972705066204071,0.16043275594711304,0.7546777129173279,0.6428810358047485,0.5781054496765137,1.9794350862503052,0.5135449171066284,2.6099374294281006,0.2356249988079071,6.315540313720703,0.23167969286441803,10.72946548461914,949.1497802734375,1.0,0.031603217124938965,0.776843249797821,0.7533307075500488,0.5773385167121887,2.1495070457458496,0.21811893582344055,3.3696584701538086,0.23976433277130127,6.642900466918945,0.23664774000644684,10.726738929748535
1,929.5349731445312,1.0,0.03493373468518257,0.7601953148841858,0.6168447732925415,0.5349902510643005,1.724904179573059,0.41395509243011475,3.6893246173858643,0.24475586414337158,6.287080764770508,0.23420898616313934,10.667348861694336,1361.736328125,1.0,0.0015464546158909798,0.4943431615829468,1.351565957069397,0.05776373669505119,9.220474243164062,0.15416471660137177,10.795677185058594,0.2517184019088745,9.425440788269043,0.2376723736524582,11.265020370483398
2,885.0223388671875,1.0,0.018272338435053825,0.7949120998382568,0.5232788324356079,0.5589160323143005,1.5029782056808472,0.483642578125,2.4972193241119385,0.24450194835662842,6.081438064575195,0.23511718213558197,10.596989631652832,940.7698364257812,1.0,0.004283055663108826,0.7689023613929749,0.813081681728363,0.5054433941841125,1.4495540857315063,0.48426759243011475,2.4820802211761475,0.23976433277130127,6.891438007354736,0.23613542318344116,10.7999906539917
3,997.857177734375,1.0,0.014750737696886063,0.7591601610183716,0.5985190868377686,0.5584570169448853,1.403767704963684,0.38599610328674316,7.036104679107666,0.24988281726837158,6.201572418212891,0.23455077409744263,10.642839431762695,1128.104736328125,1.0,0.0009621315402910113,0.763224184513092,0.7964189052581787,0.06818084418773651,1.99824857711792,0.03283097967505455,10.942846298217773,0.24100244045257568,6.736795902252197,0.23613542318344116,10.737544059753418
4,980.4304809570312,1.0,0.011238094419240952,0.7699121236801147,0.5587371587753296,0.5473339557647705,1.3309298753738403,0.36864256858825684,6.635922908782959,0.2661425769329071,6.099719047546387,0.2345605492591858,10.6058349609375,1162.450439453125,1.0,0.009786550886929035,0.2751995921134949,1.090208649635315,0.2223028689622879,2.086371660232544,0.0295863039791584,10.813870429992676,0.08935661613941193,7.097707271575928,0.2360927313566208,11.068192481994629
5,833.0504760742188,1.0,0.008919463492929935,0.781054675579071,0.540784478187561,0.5374121069908142,1.423577070236206,0.39445313811302185,4.577508926391602,0.4214160144329071,4.327664375305176,0.23653320968151093,10.613194465637207,788.7418212890625,1.0,0.0027628799434751272,0.7270631194114685,0.6589131355285645,0.3976006507873535,1.5061347484588623,0.33475643396377563,4.574512958526611,0.4427272379398346,3.358168840408325,0.23643428087234497,10.835526466369629
6,796.5477905273438,1.0,0.008267209865152836,0.7802441120147705,0.5485261678695679,0.49681639671325684,1.4195517301559448,0.4112792909145355,3.378467321395874,0.46589842438697815,4.16096305847168,0.23817382752895355,10.626194953918457,1274.097900390625,1.0,0.00033238608739338815,0.7157067656517029,1.2977039813995361,0.48849421739578247,5.002488136291504,0.3629765510559082,6.968102931976318,0.28805020451545715,9.620342254638672,0.23724544048309326,11.7946138381958
7,917.2562255859375,1.0,0.0071634757332503796,0.7711523175239563,0.5763300061225891,0.531494140625,1.340834617614746,0.42713868618011475,3.0410187244415283,0.37105467915534973,6.421478748321533,0.24257811903953552,10.628767013549805,1017.7965087890625,1.0,0.0014114767545834184,0.7336378693580627,0.5835044980049133,0.41685521602630615,1.394468069076538,0.5018571615219116,3.0256052017211914,0.29441148042678833,8.186606407165527,0.266447514295578,10.624887466430664
8,922.7137451171875,1.0,0.0064172567799687386,0.7861034870147705,0.543378472328186,0.5322461128234863,1.3058319091796875,0.49876952171325684,2.8475701808929443,0.4437792897224426,6.742244720458984,0.2615429759025574,10.448525428771973,1200.595947265625,1.0,0.0005185025511309505,0.2506510615348816,1.6256352663040161,0.4805106222629547,1.9831022024154663,0.41160398721694946,4.302753448486328,0.2900140881538391,9.401905059814453,0.23613542318344116,12.312041282653809
9,616.758056640625,1.0,0.006870703771710396,0.7646874785423279,0.5847099423408508,0.5506640672683716,1.3373124599456787,0.4590429663658142,3.044363498687744,0.46482422947883606,7.29496955871582,0.706005871295929,2.6656501293182373,898.062255859375,1.0,0.00040579980122856796,0.7077232003211975,0.905644953250885,0.48567646741867065,3.495373249053955,0.3961490988731384,7.281159400939941,0.28565940260887146,11.04586124420166,0.6269478797912598,1.5565797090530396
