epoch,loss,output_1_acc,output_1_loss,output_2_acc,output_2_loss,output_3_acc,output_3_loss,output_4_acc,output_4_loss,output_5_acc,output_5_loss,output_6_acc,output_6_loss,val_loss,val_output_1_acc,val_output_1_loss,val_output_2_acc,val_output_2_loss,val_output_3_acc,val_output_3_loss,val_output_4_acc,val_output_4_loss,val_output_5_acc,val_output_5_loss,val_output_6_acc,val_output_6_loss
0,913.107666015625,0.9836719036102295,0.14816425740718842,0.7576659917831421,0.6538930535316467,0.5821679830551147,1.9924670457839966,0.5046582221984863,2.6861209869384766,0.2369042932987213,6.3084001541137695,0.23246093094348907,10.732783317565918,1050.6019287109375,1.0,0.042927369475364685,0.6646458506584167,1.3386482000350952,0.4829441010951996,3.0601279735565186,0.4406779706478119,3.424879550933838,0.23976433277130127,8.060554504394531,0.23613542318344116,10.934499740600586
1,880.5817260742188,1.0,0.03518664464354515,0.8276562690734863,0.4693598449230194,0.5930469036102295,1.6607824563980103,0.5435839891433716,2.4998342990875244,0.2399609386920929,5.993800163269043,0.2390429675579071,10.584890365600586,1533.9691162109375,1.0,0.01231869962066412,0.2751995921134949,11.668883323669434,0.511676549911499,6.148983001708984,0.18878880143165588,11.747467994689941,0.041668444871902466,10.859183311462402,0.00828245747834444,12.210062980651855
2,1089.4241943359375,0.9999804496765137,0.023477429524064064,0.7644336223602295,0.6229179501533508,0.3899218738079071,3.182246685028076,0.24498046934604645,10.088923454284668,0.24458007514476776,6.291985511779785,0.23749999701976776,10.684457778930664,1224.639892578125,1.0,0.014998013153672218,0.7292404770851135,0.89888596534729,0.22157707810401917,4.720419883728027,0.0473039336502552,12.129298210144043,0.2442898005247116,7.1997294425964355,0.23660504817962646,11.204394340515137
3,1124.1387939453125,1.0,0.015884332358837128,0.7528710961341858,0.6162886619567871,0.3915722668170929,3.3094980716705322,0.12404296547174454,11.667790412902832,0.24671874940395355,6.267431735992432,0.24123047292232513,10.657883644104004,1040.0244140625,1.0,0.006146471947431564,0.2751995921134949,0.9822193384170532,0.22157707810401917,4.7511305809021,0.028903214260935783,5.247272968292236,0.23976433277130127,6.912269592285156,0.23716005682945251,10.963756561279297
4,903.1056518554688,1.0,0.011502498760819435,0.7544043064117432,0.6086999177932739,0.5025976300239563,3.1413586139678955,0.11977539211511612,9.963961601257324,0.24599608778953552,6.266535758972168,0.4976171851158142,6.557830810546875,1014.1590576171875,1.0,0.0007748092757537961,0.2751995921134949,1.1227737665176392,0.4700508117675781,4.774615287780762,0.18878880143165588,11.013175010681152,0.05012167617678642,8.05504322052002,0.636340320110321,5.861501693725586
5,572.6712646484375,1.0,0.009157092310488224,0.7609081864356995,0.5969519019126892,0.4766601622104645,3.205129384994507,0.10376953333616257,5.829151630401611,0.25810545682907104,6.24730110168457,0.6784570217132568,1.2241069078445435,787.439697265625,1.0,0.0015037916600704193,0.2751995921134949,1.287113070487976,0.42462536692619324,7.642856597900391,0.18584297597408295,11.051210403442383,0.2517184019088745,6.81561279296875,0.636340320110321,1.754331350326538
6,653.8004760742188,1.0,0.007481235079467297,0.7728320360183716,0.5625796318054199,0.4504687488079071,3.2674858570098877,0.05971679836511612,3.913224220275879,0.27750977873802185,6.177718639373779,0.6448047161102295,4.1522417068481445,740.5586547851562,1.0,0.0010861962800845504,0.7662127017974854,0.6966277360916138,0.4989113211631775,4.389485836029053,0.028903214260935783,3.8872056007385254,0.30478590726852417,7.117626190185547,0.5822908878326416,4.70106840133667
7,641.809814453125,1.0,0.007110972888767719,0.7684667706489563,0.5794154405593872,0.46531251072883606,3.189923048019409,0.06862304359674454,3.7724194526672363,0.34816405177116394,5.6725592613220215,0.6391991972923279,4.61994743347168,599.634033203125,1.0,0.0041656638495624065,0.7508431673049927,0.5977699756622314,0.5076634287834167,4.4056010246276855,0.028903214260935783,3.8094935417175293,0.4014430344104767,4.257245063781738,0.636340320110321,5.252518177032471
8,862.7570190429688,1.0,0.007151353172957897,0.7654492259025574,0.5955564379692078,0.4364062547683716,3.1380257606506348,0.06947265565395355,3.689210891723633,0.3427148461341858,9.342452049255371,0.6358789205551147,4.938386917114258,818.414306640625,1.0,0.003492142306640744,0.7350467443466187,0.8106048107147217,0.5311446189880371,4.4058966636657715,0.028903214260935783,3.8698551654815674,0.31003713607788086,8.509688377380371,0.636340320110321,4.66018533706665
9,725.0254516601562,1.0,0.0066320644691586494,0.7800976634025574,0.5690292119979858,0.47779297828674316,3.0874712467193604,0.06794922053813934,3.6327624320983887,0.3529101610183716,7.356012344360352,0.6396191120147705,4.423203945159912,782.7767333984375,1.0,0.00039514913805760443,0.7138282656669617,1.0733299255371094,0.492080420255661,4.446878910064697,0.028903214260935783,3.785817861557007,0.27917003631591797,8.032576560974121,0.636340320110321,4.475083351135254
